From Date,To Date,NO,NO2,Ozone,NOx,SO2,PM25,PM10
10-05-2019 16:15,10-05-2019 16:30,6.22,11.99,81.87,18.21,5.86,12.11,60.05
10-05-2019 16:30,10-05-2019 16:45,6.7,8.41,83.38,15.11,5.43,21.08,62.83
10-05-2019 16:45,10-05-2019 17:00,6.04,12.09,83.9,18.14,5.13,12.11,60.05
10-05-2019 17:00,10-05-2019 17:15,6.57,11.37,87.53,17.94,5.19,32.14,54.61
10-05-2019 17:15,10-05-2019 17:30,6.17,14.31,85.49,20.48,5.24,32.14,54.36
10-05-2019 17:30,10-05-2019 17:45,6.16,12.47,81.87,18.64,5.62,12.11,60.05
10-05-2019 17:45,10-05-2019 18:00,6.93,15.4,83.14,22.33,5.31,32.14,54.57
10-05-2019 18:00,10-05-2019 18:15,6.19,18.88,76.13,25.07,None,41.96,73.51
10-05-2019 18:15,10-05-2019 18:30,5.21,18.38,75.77,23.6,5.87,42.3,73.51
10-05-2019 18:30,10-05-2019 18:45,6.43,14.08,82.78,20.51,4.83,32.14,54.36
10-05-2019 18:45,10-05-2019 19:00,5.93,17.56,72.05,23.49,5.71,42.3,73.51
10-05-2019 19:00,10-05-2019 19:15,6.33,18.41,68.59,24.75,5.47,33.78,59.64
10-05-2019 19:15,10-05-2019 19:30,6.45,20.38,67.78,26.83,5.46,33.38,59.16
10-05-2019 19:30,10-05-2019 19:45,6.13,18.47,73.59,24.6,5.74,42.3,73.51
10-05-2019 19:45,10-05-2019 20:00,4.92,15.73,73.62,20.66,5.9,33.47,59.16
10-05-2019 20:00,10-05-2019 20:15,6.05,15.27,73.29,21.32,5.27,41.61,73.88
10-05-2019 20:15,10-05-2019 20:30,5.85,14.95,37.36,20.79,4.87,41.61,74.56
10-05-2019 20:30,10-05-2019 20:45,6.5,19.54,65.92,26.04,5.31,33.38,59.16
10-05-2019 20:45,10-05-2019 21:00,5.6,12.79,38.9,18.39,4.74,41.61,74.76
10-05-2019 21:00,10-05-2019 21:15,5.6,13.68,35.53,19.28,4.69,32.31,92.42
10-05-2019 21:15,10-05-2019 21:30,5.51,12.96,35.85,18.47,4.43,31.99,92.42
10-05-2019 21:30,10-05-2019 21:45,5.72,13.14,38.7,18.86,4.69,41.61,74.56
10-05-2019 21:45,10-05-2019 22:00,5.55,12.05,35.02,17.6,4.19,31.99,92.42
10-05-2019 22:00,10-05-2019 22:15,5.39,10.6,28.52,15.99,None,39.61,75.65
10-05-2019 22:15,10-05-2019 22:30,5.07,10.02,21.08,15.08,3.7,39.97,75.05
10-05-2019 22:30,10-05-2019 22:45,5.77,12.76,34.49,18.53,4.25,31.99,92.42
10-05-2019 22:45,10-05-2019 23:00,5.81,9.92,20.42,15.73,3.37,39.97,75.05
10-05-2019 23:00,10-05-2019 23:15,5.13,10.14,19.79,15.26,3.71,42.11,78.38
10-05-2019 23:15,10-05-2019 23:30,5.6,11.11,18.53,16.71,3.63,42.11,78.5
10-05-2019 23:30,10-05-2019 23:45,5.49,10.87,20.66,16.36,3.42,39.97,75.05
10-05-2019 23:45,11-05-2019 00:00,None,None,None,None,None,None,None
11-05-2019 00:00,11-05-2019 00:15,4.8,12.21,17.13,17.01,4.16,40.69,84.75
11-05-2019 00:15,11-05-2019 00:30,5.07,11.32,16.61,16.39,3.8,40.62,84.75
11-05-2019 00:30,11-05-2019 00:45,5.98,11.07,16.37,17.05,4.22,40.62,84.75
11-05-2019 00:45,11-05-2019 01:00,5.96,10.46,16.37,16.42,3.9,40.62,84.75
11-05-2019 01:00,11-05-2019 01:15,5.89,10.41,15.4,16.3,4.04,62.26,83.51
11-05-2019 01:15,11-05-2019 01:30,5.94,10.67,15.28,16.62,3.83,62.26,83.45
11-05-2019 01:30,11-05-2019 01:45,6.06,10.68,14.25,16.74,4.12,62.26,83.45
11-05-2019 01:45,11-05-2019 02:00,5.69,10.03,14.28,15.71,3.83,61.97,83.45
11-05-2019 02:00,11-05-2019 02:15,5.72,10.39,14.35,16.11,None,35.98,66.2
11-05-2019 02:15,11-05-2019 02:30,5.86,11.4,13.66,17.26,3.89,35.98,66.01
11-05-2019 02:30,11-05-2019 02:45,6.06,10.68,14.25,16.74,4.12,62.26,83.45
11-05-2019 02:45,11-05-2019 03:00,6.11,19.32,9.52,25.43,3.88,35.98,66.1
11-05-2019 03:00,11-05-2019 03:15,6.05,22.07,8.09,28.12,3.87,40.84,74.68
11-05-2019 03:15,11-05-2019 03:30,6.39,24.78,8.3,31.17,4.46,41.07,74.68
11-05-2019 03:30,11-05-2019 03:45,5.94,12.99,12.76,18.93,4.15,35.98,66.01
11-05-2019 03:45,11-05-2019 04:00,6.05,25.67,7.17,31.72,3.83,41.07,74.68
11-05-2019 04:00,11-05-2019 04:15,6.6,30.79,4.87,37.39,3.74,45.44,109.8
11-05-2019 04:15,11-05-2019 04:30,6.49,33.32,5.85,39.82,3.35,45.44,111.43
11-05-2019 04:30,11-05-2019 04:45,5.54,26.41,8.16,31.95,4.07,41.07,74.68
11-05-2019 04:45,11-05-2019 05:00,5.97,21.04,9.23,27.01,3.18,45.44,111.43
11-05-2019 05:00,11-05-2019 05:15,6.39,20.95,7.78,27.34,3.19,55.36,108.57
11-05-2019 05:15,11-05-2019 05:30,6.22,21.21,7.88,27.43,3.37,55.7,108.54
11-05-2019 05:30,11-05-2019 05:45,6.24,24.3,9.46,30.54,3.16,45.44,111.43
11-05-2019 05:45,11-05-2019 06:00,6.03,18.43,10.92,24.46,3.24,55.7,109.57
11-05-2019 06:00,11-05-2019 06:15,6.21,14.93,14.23,21.15,None,61.99,201.24
11-05-2019 06:15,11-05-2019 06:30,6.36,15.18,14.4,21.54,3.81,62.28,201.24
11-05-2019 06:30,11-05-2019 06:45,5.63,21.41,6.68,27.05,3.13,55.7,108.54
11-05-2019 06:45,11-05-2019 07:00,6.61,19.75,13.54,26.36,4.15,62.81,201.24
11-05-2019 07:00,11-05-2019 07:15,6.94,21.12,18.58,28.06,4.56,110.04,370.25
11-05-2019 07:15,11-05-2019 07:30,6.93,15.95,34.53,22.88,5.45,110.04,296.39
11-05-2019 07:30,11-05-2019 07:45,6.68,15.35,16.08,22.03,4.13,62.28,201.24
11-05-2019 07:45,11-05-2019 08:00,6.37,18.91,47.22,25.28,5.36,110.04,296.39
11-05-2019 08:00,11-05-2019 08:15,6.12,16.4,84.79,22.53,5.32,101.41,296.06
11-05-2019 08:15,11-05-2019 08:30,6.15,13.56,92.08,19.7,5.47,101.12,296.06
11-05-2019 08:30,11-05-2019 08:45,6.76,16.33,35.97,23.1,5.56,110.04,296.39
11-05-2019 08:45,11-05-2019 09:00,5.86,15.03,87.22,20.88,5.31,101.12,296.06
11-05-2019 09:00,11-05-2019 09:15,6.42,14.39,89.16,20.81,5.25,83.23,212.53
11-05-2019 09:15,11-05-2019 09:30,6.56,14.92,91.56,21.48,None,83.03,212.53
11-05-2019 09:30,11-05-2019 09:45,6.13,12.97,89.09,19.11,5.21,101.12,296.06
11-05-2019 09:45,11-05-2019 10:00,5.52,11.54,100.34,17.05,None,82.93,212.53
11-05-2019 10:00,11-05-2019 10:15,5.95,11.71,99.33,17.66,None,73.89,179.71
11-05-2019 10:15,11-05-2019 10:30,5.81,12.71,103.38,18.52,None,73.89,178.18
11-05-2019 10:30,11-05-2019 10:45,6.19,13.28,98.58,19.46,None,83.03,212.53
11-05-2019 10:45,11-05-2019 11:00,5.84,13.04,100.4,18.88,None,73.89,178.18
11-05-2019 11:00,11-05-2019 11:15,5.96,12.85,95.46,18.81,None,52.07,127.8
11-05-2019 11:15,11-05-2019 11:30,5.92,10.71,97.23,16.63,None,51.05,127.8
11-05-2019 11:30,11-05-2019 11:45,5.67,12.49,100.95,18.16,None,73.89,178.18
11-05-2019 11:45,11-05-2019 12:00,5.63,11.02,101.28,16.65,None,51.05,127.8
11-05-2019 12:00,11-05-2019 12:15,5.7,10.18,100.92,15.88,None,67.93,105.16
11-05-2019 12:15,11-05-2019 12:30,5.43,12.07,102.55,17.5,None,67.93,104.11
11-05-2019 12:30,11-05-2019 12:45,6.19,10.73,105.41,16.92,None,51.05,127.8
11-05-2019 12:45,11-05-2019 13:00,5.34,8.77,106.64,14.11,2.1,67.81,104.11
11-05-2019 13:00,11-05-2019 13:15,5.6,9.33,106.63,14.93,1.88,57.15,80.54
11-05-2019 13:15,11-05-2019 13:30,5.82,9.37,99.41,15.19,1.97,57.15,79.44
11-05-2019 13:30,11-05-2019 13:45,5.03,9.32,107.78,14.35,1.63,67.93,104.11
11-05-2019 13:45,11-05-2019 14:00,5.6,9.42,104.39,15.02,2.43,57.15,79.44
11-05-2019 14:00,11-05-2019 14:15,5.21,8.59,96.86,13.8,None,46.76,58.43
11-05-2019 14:15,11-05-2019 14:30,5.91,8.73,101.97,14.64,2.95,46.27,58.43
11-05-2019 14:30,11-05-2019 14:45,5.42,9.96,108.67,15.37,2.1,57.15,79.44
11-05-2019 14:45,11-05-2019 15:00,5.38,9.45,95.77,14.82,3.08,46.27,58.43
11-05-2019 15:00,11-05-2019 15:15,5.59,8.27,99.74,13.86,2.53,42.06,51.66
11-05-2019 15:15,11-05-2019 15:30,5.96,8.4,101.29,14.37,2.24,42.06,51.42
11-05-2019 15:30,11-05-2019 15:45,6.12,9.14,97.15,15.26,4.51,46.27,58.43
11-05-2019 15:45,11-05-2019 16:00,5.34,10.52,103.34,15.86,5.17,42.06,51.42
11-05-2019 16:00,11-05-2019 16:15,5.9,10.1,106.86,16,4,36.36,58.18
11-05-2019 16:15,11-05-2019 16:30,6.12,10.18,109.43,16.31,2.68,36.16,58.5
11-05-2019 16:30,11-05-2019 16:45,5.68,10.55,105.31,16.23,3.52,42.06,51.42
11-05-2019 16:45,11-05-2019 17:00,5.42,11.49,108.77,16.91,1.34,36.16,58.49
11-05-2019 17:00,11-05-2019 17:15,5.38,11.35,105.74,16.73,1.47,37.89,57.68
11-05-2019 17:15,11-05-2019 17:30,5.17,13.16,109.17,18.33,1.32,37.98,57.68
11-05-2019 17:30,11-05-2019 17:45,5.41,10.8,109.95,16.21,1.98,36.16,58.5
11-05-2019 17:45,11-05-2019 18:00,5.23,12.98,105.86,18.2,0.71,37.84,57.68
11-05-2019 18:00,11-05-2019 18:15,6.21,15.26,100.98,21.47,None,25.43,68.5
11-05-2019 18:15,11-05-2019 18:30,5.91,17.11,101.81,23.01,2.33,25.43,68.87
11-05-2019 18:30,11-05-2019 18:45,5.99,13.21,102.57,19.2,0.77,37.98,57.68
11-05-2019 18:45,11-05-2019 19:00,5.56,21.18,94.15,26.74,1.55,25.43,68.87
11-05-2019 19:00,11-05-2019 19:15,6.01,23.7,88.11,29.71,0.82,43.06,74.1
11-05-2019 19:15,11-05-2019 19:30,6.17,24.43,82.54,30.6,0.46,43.67,74.34
11-05-2019 19:30,11-05-2019 19:45,5.12,18.97,97.11,24.1,1.97,25.43,68.87
11-05-2019 19:45,11-05-2019 20:00,6.27,43.11,52.95,49.39,0.35,43.67,74.54
11-05-2019 20:00,11-05-2019 20:15,6.96,55.64,15.8,62.6,0.43,45.32,92.36
11-05-2019 20:15,11-05-2019 20:30,6.78,48.1,22.36,54.88,0.3,45.4,92.36
11-05-2019 20:30,11-05-2019 20:45,6.05,29.74,80,35.8,0.3,43.67,74.34
11-05-2019 20:45,11-05-2019 21:00,6.11,43.95,29.82,50.06,0.44,45.6,92.36
11-05-2019 21:00,11-05-2019 21:15,6.47,32.47,35.09,38.94,0.42,63.65,105.48
11-05-2019 21:15,11-05-2019 21:30,5.85,27.2,40.57,33.05,0.32,63.65,105.93
11-05-2019 21:30,11-05-2019 21:45,6.61,49.91,17.88,56.53,0.32,45.4,92.36
11-05-2019 21:45,11-05-2019 22:00,6.32,20.05,45.85,26.36,0.11,63.65,105.93
11-05-2019 22:00,11-05-2019 22:15,5.69,19.56,46.89,25.25,None,70.4,81.14
11-05-2019 22:15,11-05-2019 22:30,5.51,17.91,46.7,23.41,1.25,50.71,79.99
11-05-2019 22:30,11-05-2019 22:45,5.7,21.03,47.58,26.73,0.55,63.65,105.93
11-05-2019 22:45,11-05-2019 23:00,5.38,13.66,51.3,19.03,0.9,49.5,79.88
11-05-2019 23:00,11-05-2019 23:15,5.69,12.05,45.65,17.74,1.84,27.57,70.66
11-05-2019 23:15,11-05-2019 23:30,5.5,12.18,25.91,17.68,4.35,27.57,70.66
11-05-2019 23:30,11-05-2019 23:45,5.81,15.93,47.41,21.74,1.08,49.5,79.99
11-05-2019 23:45,12-05-2019 00:00,None,None,None,None,None,None,None
12-05-2019 00:00,12-05-2019 00:15,5.8,11.15,23.21,16.95,4.16,282.63,999.99
12-05-2019 00:15,12-05-2019 00:30,5.23,11.41,22.78,16.64,4.1,213.68,999.99
12-05-2019 00:30,12-05-2019 00:45,5.86,11.39,22.71,17.25,4.08,213.68,999.99
12-05-2019 00:45,12-05-2019 01:00,6.22,10.65,24.18,16.88,3.94,213.68,999.99
12-05-2019 01:00,12-05-2019 01:15,6.32,9.97,23.52,16.29,3.99,205.36,999.99
12-05-2019 01:15,12-05-2019 01:30,5.65,10.31,24.47,15.96,4.21,204.97,999.99
12-05-2019 01:30,12-05-2019 01:45,5.87,10.54,24.39,16.41,3.98,204.97,999.99
12-05-2019 01:45,12-05-2019 02:00,6.06,11.43,24.08,17.49,4.6,204.09,999.99
12-05-2019 02:00,12-05-2019 02:15,6.33,10.9,23.44,17.23,None,125.7,722.39
12-05-2019 02:15,12-05-2019 02:30,5.86,10.41,23.28,16.27,5.09,125.7,722.39
12-05-2019 02:30,12-05-2019 02:45,5.87,10.54,24.39,16.41,3.98,204.97,999.99
12-05-2019 02:45,12-05-2019 03:00,5.99,9.81,21.84,15.81,4.18,125.7,722.39
12-05-2019 03:00,12-05-2019 03:15,5.3,10.18,19.07,15.48,4.18,80.73,403.32
12-05-2019 03:15,12-05-2019 03:30,5.98,10.71,15.11,16.69,4.14,78.64,392.32
12-05-2019 03:30,12-05-2019 03:45,6.34,10.14,21.9,16.49,4.73,125.7,722.39
12-05-2019 03:45,12-05-2019 04:00,5.73,12.22,15.44,17.95,3.64,78.64,392.32
12-05-2019 04:00,12-05-2019 04:15,6.1,13.21,16.1,19.31,3.58,43.64,215.96
12-05-2019 04:15,12-05-2019 04:30,6.12,12.74,18.51,18.86,4.05,42.01,213.98
12-05-2019 04:30,12-05-2019 04:45,6.23,11.49,14.18,17.72,4.08,78.64,392.32
12-05-2019 04:45,12-05-2019 05:00,5.98,11.68,15.52,17.65,3.71,42.01,212.85
12-05-2019 05:00,12-05-2019 05:15,5.6,12.55,15.89,18.15,3.81,21.9,111.99
12-05-2019 05:15,12-05-2019 05:30,5.63,14.27,14.1,19.9,4.1,21.9,111.99
12-05-2019 05:30,12-05-2019 05:45,5.55,11.71,16.41,17.26,3.63,42.01,213.98
12-05-2019 05:45,12-05-2019 06:00,6.71,28.35,9.1,35.05,3.39,21.9,111.99
12-05-2019 06:00,12-05-2019 06:15,6.9,21.4,11.3,28.31,None,14.04,60.46
12-05-2019 06:15,12-05-2019 06:30,6.02,19.25,13.07,25.28,5.29,13.77,58.06
12-05-2019 06:30,12-05-2019 06:45,6.02,20.65,11.13,26.67,4.03,21.9,111.99
12-05-2019 06:45,12-05-2019 07:00,6.67,24.12,11.91,30.79,5.25,13.77,58.06
12-05-2019 07:00,12-05-2019 07:15,7.41,25.26,12.08,32.68,4.95,8.18,37.37
12-05-2019 07:15,12-05-2019 07:30,7.45,23.96,12.1,31.41,4.8,8.05,37.37
12-05-2019 07:30,12-05-2019 07:45,6.38,21.14,11.61,27.52,5.35,13.77,58.06
12-05-2019 07:45,12-05-2019 08:00,7.25,21.98,15.89,29.22,4.5,9.13,39.78
12-05-2019 08:00,12-05-2019 08:15,7.24,20.55,49.67,27.8,2.75,15.96,70.14
12-05-2019 08:15,12-05-2019 08:30,6.73,17.22,69.75,23.96,2.72,15.96,70.14
12-05-2019 08:30,12-05-2019 08:45,7.22,21.74,13.25,28.96,4.95,8.05,37.37
12-05-2019 08:45,12-05-2019 09:00,6.65,15.33,83.61,21.98,2.61,15.96,70.14
12-05-2019 09:00,12-05-2019 09:15,6.91,17.73,83.43,24.64,2.61,19.74,43.78
12-05-2019 09:15,12-05-2019 09:30,6.71,16.56,84.48,23.26,2.92,19.91,42.55
12-05-2019 09:30,12-05-2019 09:45,6.69,15.41,85.37,22.09,2.89,15.96,70.14
12-05-2019 09:45,12-05-2019 10:00,5.86,14.18,90.22,20.04,2.56,19.99,42.55
12-05-2019 10:00,12-05-2019 10:15,5.4,13.41,102.07,18.81,None,26.68,42.08
12-05-2019 10:15,12-05-2019 10:30,5.94,11.42,104.26,17.36,3.55,26.68,42.08
12-05-2019 10:30,12-05-2019 10:45,6.22,14.52,87.05,20.75,2.96,19.91,42.55
12-05-2019 10:45,12-05-2019 11:00,6.06,10.52,103.69,16.58,3.38,26.63,42.09
12-05-2019 11:00,12-05-2019 11:15,6.24,9.85,106.87,16.1,3.19,21.65,42.38
12-05-2019 11:15,12-05-2019 11:30,5.99,10.17,112.85,16.16,3.31,21.65,42.38
12-05-2019 11:30,12-05-2019 11:45,5.64,11.99,101.3,17.63,3.35,26.68,42.08
12-05-2019 11:45,12-05-2019 12:00,4.97,11.14,115.62,16.11,3.13,21.65,42.38
12-05-2019 12:00,12-05-2019 12:15,5.45,None,117.37,17.27,3.12,31.28,None
12-05-2019 12:15,12-05-2019 12:30,5.87,None,120.06,18.05,3.23,31.72,None
12-05-2019 12:30,12-05-2019 12:45,5.29,9.82,116.87,15.11,3.06,21.65,42.38
12-05-2019 12:45,12-05-2019 13:00,5.59,None,123.68,17.37,3.29,31.72,None
12-05-2019 13:00,12-05-2019 13:15,5.75,None,118.96,17.66,2.77,23.03,None
12-05-2019 13:15,12-05-2019 13:30,5.71,None,122.08,18.65,3.66,23.03,None
12-05-2019 13:30,12-05-2019 13:45,5.85,None,122.23,17.67,2.97,31.72,None
12-05-2019 13:45,12-05-2019 14:00,5.21,None,135.86,19.52,3.68,23.03,None
12-05-2019 14:00,12-05-2019 14:15,5.7,13.22,133.89,18.92,None,12.23,17.49
12-05-2019 14:15,12-05-2019 14:30,6.47,12.79,133.2,19.26,3.01,11.85,17.49
12-05-2019 14:30,12-05-2019 14:45,6.12,None,122.9,18.98,3.6,23.03,None
12-05-2019 14:45,12-05-2019 15:00,5.23,11.78,132.27,17.01,3.14,11.85,17.49
12-05-2019 15:00,12-05-2019 15:15,5.35,None,132.4,17.94,3.42,22.18,None
12-05-2019 15:15,12-05-2019 15:30,5.63,None,131.45,17.34,3.21,22.66,None
12-05-2019 15:30,12-05-2019 15:45,5.87,12.92,130.04,18.79,2.88,11.85,17.49
12-05-2019 15:45,12-05-2019 16:00,5.76,None,125.05,18.25,3.07,22.58,None
12-05-2019 16:00,12-05-2019 16:15,5.5,12.64,126.17,18.14,2.97,15.37,27.16
12-05-2019 16:15,12-05-2019 16:30,4.94,11.05,129.01,15.99,2.94,15.37,27.16
12-05-2019 16:30,12-05-2019 16:45,6.21,None,131.77,17.51,2.98,22.66,None
12-05-2019 16:45,12-05-2019 17:00,6.13,12.16,126.86,18.29,2.3,15.37,27.16
12-05-2019 17:00,12-05-2019 17:15,5.72,None,128.94,17.62,3.5,29.76,None
12-05-2019 17:15,12-05-2019 17:30,5.47,None,117.45,21.68,3.73,30.26,None
12-05-2019 17:30,12-05-2019 17:45,5.64,11.08,130.46,16.71,3.08,15.37,27.16
12-05-2019 17:45,12-05-2019 18:00,5.69,None,112.07,28.09,3.09,30.26,None
12-05-2019 18:00,12-05-2019 18:15,5.54,17.19,115.19,22.73,None,28.49,48.68
12-05-2019 18:15,12-05-2019 18:30,5.56,13.69,120.97,19.26,2.48,28.49,49.86
12-05-2019 18:30,12-05-2019 18:45,5.65,None,116.52,22.64,3.26,30.26,None
12-05-2019 18:45,12-05-2019 19:00,5.99,14.94,124.76,20.93,2.32,28.65,49.87
12-05-2019 19:00,12-05-2019 19:15,6.24,19.23,113.59,25.47,2.91,43.07,51.02
12-05-2019 19:15,12-05-2019 19:30,5.62,21.09,112.98,26.71,2.52,43.07,51.02
12-05-2019 19:30,12-05-2019 19:45,5.73,16.12,121.44,21.85,2.51,28.49,49.86
12-05-2019 19:45,12-05-2019 20:00,5.44,21.02,121.03,26.45,3.73,43.07,51.02
12-05-2019 20:00,12-05-2019 20:15,5.65,22.64,118.3,28.29,3.56,25.85,53.54
12-05-2019 20:15,12-05-2019 20:30,6.05,22.13,120.63,28.17,3.2,25.05,53.63
12-05-2019 20:30,12-05-2019 20:45,5.21,20.99,118.55,26.2,3.26,43.07,51.02
12-05-2019 20:45,12-05-2019 21:00,4.59,19.79,94.49,24.38,3.71,25.04,53.63
12-05-2019 21:00,12-05-2019 21:15,5.24,18.14,63.58,23.38,3.69,24.04,36.79
12-05-2019 21:15,12-05-2019 21:30,5.75,18,60.04,23.75,3.4,24.04,36.01
12-05-2019 21:30,12-05-2019 21:45,6.04,18.36,124.48,24.4,3.51,25.05,53.63
12-05-2019 21:45,12-05-2019 22:00,5.42,17.35,54.88,22.76,3.41,24.04,36.16
12-05-2019 22:00,12-05-2019 22:15,5.45,18.76,44.46,24.22,None,31.89,49.35
12-05-2019 22:15,12-05-2019 22:30,5.61,23.09,45.81,28.7,3.89,31.98,49.35
12-05-2019 22:30,12-05-2019 22:45,5.48,17.59,54.27,23.07,3.36,24.04,36.01
12-05-2019 22:45,12-05-2019 23:00,5.52,22.55,47.04,28.07,3.31,31.98,49.9
12-05-2019 23:00,12-05-2019 23:15,5.65,19.56,49.63,25.21,3.46,36.62,62.24
12-05-2019 23:15,12-05-2019 23:30,5.86,16.4,51.98,22.26,3.61,36.78,62.34
12-05-2019 23:30,12-05-2019 23:45,5.41,18.88,50.44,24.29,3.87,31.98,49.35
12-05-2019 23:45,13-05-2019 00:00,None,None,None,None,None,None,None
13-05-2019 00:00,13-05-2019 00:15,5.86,14.38,48.48,20.24,2.85,38.27,51.32
13-05-2019 00:15,13-05-2019 00:30,6.01,13.92,48.93,19.94,2.92,38.27,50.8
13-05-2019 00:30,13-05-2019 00:45,5.47,12.65,35.05,18.13,3.71,38.27,50.8
13-05-2019 00:45,13-05-2019 01:00,5.49,12.56,24.74,18.06,3.93,38.27,50.78
13-05-2019 01:00,13-05-2019 01:15,5.5,11.25,27.88,16.75,3.94,21.96,48.7
13-05-2019 01:15,13-05-2019 01:30,4.87,10,28.27,14.87,4.17,21.4,48.7
13-05-2019 01:30,13-05-2019 01:45,5.36,10.56,25.74,15.92,3.66,21.4,48.7
13-05-2019 01:45,13-05-2019 02:00,5.5,12.2,25.65,17.7,4.12,21.4,48.7
13-05-2019 02:00,13-05-2019 02:15,5.37,16.27,21.12,21.65,None,14.73,51.59
13-05-2019 02:15,13-05-2019 02:30,5.03,17.57,22.5,22.6,5.33,14.42,51.69
13-05-2019 02:30,13-05-2019 02:45,5.36,10.56,25.74,15.92,3.66,21.4,48.7
13-05-2019 02:45,13-05-2019 03:00,5.67,21.02,17.35,26.7,5.41,14.69,51.69
13-05-2019 03:00,13-05-2019 03:15,5.7,19.44,19.05,25.14,5.27,38.35,130.65
13-05-2019 03:15,13-05-2019 03:30,5.89,28.79,15.18,34.68,5.16,38.35,134.32
13-05-2019 03:30,13-05-2019 03:45,5.43,18.67,19.9,24.1,5.19,14.42,51.69
13-05-2019 03:45,13-05-2019 04:00,5.39,20.59,17.77,25.98,5.34,38.35,135.2
13-05-2019 04:00,13-05-2019 04:15,5.78,15.82,19.38,21.6,5.23,60.81,213.83
13-05-2019 04:15,13-05-2019 04:30,5.56,13.36,18.49,18.93,5.49,61.85,213.83
13-05-2019 04:30,13-05-2019 04:45,4.94,28.24,15,33.18,5.54,38.35,134.32
13-05-2019 04:45,13-05-2019 05:00,5.52,19.94,14.65,25.46,5.62,61.85,213.83
13-05-2019 05:00,13-05-2019 05:15,5.31,14.5,20.35,19.81,5.69,62.87,181.52
13-05-2019 05:15,13-05-2019 05:30,5.51,16.11,20.65,21.62,5.84,62.87,180.02
13-05-2019 05:30,13-05-2019 05:45,5.3,15.84,17.9,21.14,5.85,61.85,213.83
13-05-2019 05:45,13-05-2019 06:00,6.21,25.46,17.19,31.68,5.25,62.99,180.02
13-05-2019 06:00,13-05-2019 06:15,5.49,24.01,19.6,29.5,None,73.94,184.44
13-05-2019 06:15,13-05-2019 06:30,5.2,20,21.95,25.2,5.79,73.94,184.49
13-05-2019 06:30,13-05-2019 06:45,6.27,20.95,17.87,27.21,5.56,62.87,180.02
13-05-2019 06:45,13-05-2019 07:00,5.6,13.2,25.6,18.8,6.07,73.94,184.26
13-05-2019 07:00,13-05-2019 07:15,5.78,14.2,23.95,19.97,5.96,56.75,163.86
13-05-2019 07:15,13-05-2019 07:30,5.91,23.17,29.21,29.08,5.18,55.96,159.08
13-05-2019 07:30,13-05-2019 07:45,5.22,14.67,24.11,19.89,6.35,73.94,184.49
13-05-2019 07:45,13-05-2019 08:00,6.38,21.34,73.34,27.72,3.8,55.66,153.86
13-05-2019 08:00,13-05-2019 08:15,6.76,23.49,81.47,30.25,4.05,30.13,123.94
13-05-2019 08:15,13-05-2019 08:30,6.77,20.74,86.16,27.51,4.61,30.13,122.55
13-05-2019 08:30,13-05-2019 08:45,6,21.45,43.38,27.46,4.09,55.96,153.86
13-05-2019 08:45,13-05-2019 09:00,7.63,25.95,74.54,33.58,4.91,30.13,122.55
13-05-2019 09:00,13-05-2019 09:15,6.1,22.32,82.93,28.42,4.77,40.25,118.38
13-05-2019 09:15,13-05-2019 09:30,6.52,19.85,85.28,26.38,4.32,40.48,118.38
13-05-2019 09:30,13-05-2019 09:45,6.76,24.53,75.87,31.29,4.83,30.13,122.55
13-05-2019 09:45,13-05-2019 10:00,6.19,19.66,83.47,25.86,4,40.48,118.54
13-05-2019 10:00,13-05-2019 10:15,6.08,17.74,84,23.82,None,48.75,132.73
13-05-2019 10:15,13-05-2019 10:30,5.86,15.07,90.69,20.93,3.61,49.14,132.73
13-05-2019 10:30,13-05-2019 10:45,6.39,20.24,82.31,26.63,4.16,40.48,118.38
13-05-2019 10:45,13-05-2019 11:00,5.49,14.24,94.8,19.73,3.51,49.14,132.73
13-05-2019 11:00,13-05-2019 11:15,6.14,14.21,91.68,20.34,3.02,77.18,201.47
13-05-2019 11:15,13-05-2019 11:30,6.94,14.13,97.26,21.08,3.34,77.18,204.66
13-05-2019 11:30,13-05-2019 11:45,5.88,14.8,93.1,20.68,3.53,49.14,132.73
13-05-2019 11:45,13-05-2019 12:00,6.15,14.32,99.73,20.47,3.66,77.18,204.66
13-05-2019 12:00,13-05-2019 12:15,5.09,11.54,102.44,16.63,3.23,102.98,257.04
13-05-2019 12:15,13-05-2019 12:30,5.48,11.48,104.54,16.96,3.14,103.87,257.04
13-05-2019 12:30,13-05-2019 12:45,6.56,16.39,96.9,22.95,2.56,77.18,204.66
13-05-2019 12:45,13-05-2019 13:00,5.37,12.67,103.33,18.04,2.46,103.87,257.34
13-05-2019 13:00,13-05-2019 13:15,5.41,11.95,101.46,17.36,2.34,113.93,283.8
13-05-2019 13:15,13-05-2019 13:30,5.98,12.68,102.72,18.66,2.26,114.39,283.8
13-05-2019 13:30,13-05-2019 13:45,5.97,12.88,97.31,18.85,2.95,103.87,257.04
13-05-2019 13:45,13-05-2019 14:00,5.89,14.45,103.22,20.35,2.24,114.44,283.8
13-05-2019 14:00,13-05-2019 14:15,5.34,11.13,103.45,16.47,None,118.59,256.22
13-05-2019 14:15,13-05-2019 14:30,5.45,11.3,99.63,16.75,2.04,118.59,254.94
13-05-2019 14:30,13-05-2019 14:45,5.39,14.25,102.95,19.64,2.17,114.39,283.8
13-05-2019 14:45,13-05-2019 15:00,5.66,12.74,103.46,18.39,2.35,118.59,254.94
