dates,PM25,PM10,NO,NO2,NOx,Ozone
12-06-2020 03:30,None,27,6.2,3.3,9.8,13.74
12-06-2020 03:45,None,26.1,6.2,3.5,10,13.95
12-06-2020 04:00,None,26.1,6.2,3.4,9.9,14.37
12-06-2020 04:15,None,26.1,6.2,3.3,9.8,15.39
12-06-2020 04:30,None,31.9,6.2,3.8,10.3,15.19
12-06-2020 04:45,None,34.5,6.2,4.8,11.3,16.84
12-06-2020 05:00,None,34.5,6.2,4.9,11.4,16.61
12-06-2020 05:15,None,34.5,6,2.8,9.2,20.91
12-06-2020 05:30,None,37.7,6.1,3.5,9.9,20.35
12-06-2020 05:45,None,39.2,6.2,4.5,11,19.63
12-06-2020 06:00,None,39.2,6.3,5,11.6,19.12
12-06-2020 06:15,None,39.2,6.4,4.9,11.6,19.67
12-06-2020 06:30,None,33.6,6.6,5.4,12.3,15.69
12-06-2020 06:45,None,31.1,6.6,5,11.9,16.01
12-06-2020 07:00,None,31.1,6.7,5.7,12.7,15.48
12-06-2020 07:15,None,31.1,6.7,5.5,12.5,17.2
12-06-2020 07:30,None,32.3,6.6,4.9,11.8,19.22
12-06-2020 07:45,None,32.8,6.5,3.9,10.7,21.46
12-06-2020 08:00,None,32.8,6.4,4.4,11.1,21.41
12-06-2020 08:15,None,32.8,6.5,5.2,12,22.81
12-06-2020 08:30,None,31.9,6.5,5.7,12.5,22.92
12-06-2020 08:45,None,31.5,6.6,5.9,12.9,23.1
12-06-2020 09:00,None,31.5,6.8,6.2,13.3,22.36
12-06-2020 09:15,None,31.5,6.7,4.6,11.8,22.9
12-06-2020 09:30,None,31.4,6.6,5.5,12.4,23.54
12-06-2020 09:45,None,31.3,6.7,6.9,13.9,20.16
12-06-2020 10:00,None,31.3,6.8,9,16.1,17.64
12-06-2020 10:15,None,31.3,6.7,9.6,16.6,18.31
12-06-2020 10:30,None,31.1,6.5,9.7,16.4,0.07
12-06-2020 10:45,None,30.9,6.4,9,15.7,None
12-06-2020 11:00,None,None,6.3,8.7,15.2,None
12-06-2020 11:15,None,None,6.2,9.1,15.6,6.52
12-06-2020 11:30,None,None,None,None,None,None
12-06-2020 11:45,None,None,None,None,None,None
12-06-2020 12:00,None,None,None,None,None,16.84
12-06-2020 12:15,None,None,None,None,None,16.68
12-06-2020 12:30,None,None,None,None,None,15.22
12-06-2020 12:45,None,None,None,None,None,13.14
12-06-2020 13:00,None,None,None,None,None,12.86
12-06-2020 13:15,None,None,None,None,None,16.75
12-06-2020 13:30,None,None,None,None,None,15.41
12-06-2020 13:45,None,None,None,None,None,17.5
12-06-2020 14:00,None,None,None,None,None,18.65
12-06-2020 14:15,None,None,None,None,None,16.43
12-06-2020 14:30,None,None,5.2,3.2,8.3,14.26
12-06-2020 14:45,None,None,6.9,9.2,16.4,15.71
12-06-2020 15:00,None,None,6.8,11,18.1,14.88
12-06-2020 15:15,None,None,7,13.3,20.5,15.19
12-06-2020 15:30,None,None,7.6,15.2,23.1,12.92
12-06-2020 15:45,None,None,7.2,12.6,20.2,16.46
12-06-2020 16:00,None,None,6.8,9.8,16.9,18.78
12-06-2020 16:15,None,None,6.7,9.7,16.7,19.07
12-06-2020 16:30,None,None,6.7,9.8,16.8,18.5
12-06-2020 16:45,None,16.9,6.6,9.8,16.7,21.38
12-06-2020 17:00,None,19.9,6.6,9.1,16,22.94
12-06-2020 17:15,None,19.9,6.4,7,13.9,19.73
12-06-2020 17:30,None,19.9,6.5,8.2,15,18.2
12-06-2020 17:45,None,19.4,6.6,8.8,15.6,16.14
12-06-2020 18:00,5,19,6.4,8.4,15.1,18.74
12-06-2020 18:15,5,19,6.4,8.7,15.4,18.76
12-06-2020 18:30,5,19,6.4,9.5,16.2,17.31
12-06-2020 18:45,4.9,19.2,6.3,10.1,16.7,15.57
12-06-2020 19:00,4.7,19.4,6.4,11.3,18,13.8
12-06-2020 19:15,4.7,19.4,6.4,11.6,18.3,17.4
12-06-2020 19:30,4.7,19.4,6.5,11.1,17.9,15.1
12-06-2020 19:45,4.9,21.8,6.4,9.8,16.4,14.43
12-06-2020 20:00,5,24.1,6.4,9.7,16.4,15.13
12-06-2020 20:15,5,24.1,6.4,8.8,15.5,18
12-06-2020 20:30,5,24.1,6.3,8.3,15,15.9
12-06-2020 20:45,5.2,25.3,6.3,7.6,14.1,16.2
12-06-2020 21:00,5.4,26.4,6.3,6.9,13.4,16.97
12-06-2020 21:15,5.4,26.4,6.1,5.9,12.5,19.11
12-06-2020 21:30,5.4,26.4,6.3,6.5,13.1,16.27
12-06-2020 21:45,5.5,26.9,6.3,5.9,12.5,18.56
12-06-2020 22:00,5.6,27.4,6.3,4.8,11.4,19.29
12-06-2020 22:15,5.6,27.4,6.3,4.3,10.9,20.03
12-06-2020 22:30,5.6,27.4,6.2,4.5,11,19.25
12-06-2020 22:45,5.7,25.5,6.2,4,10.5,20.6
12-06-2020 23:00,5.7,23.7,6.2,4.2,10.7,19.51
12-06-2020 23:15,5.7,23.7,6.2,4.3,10.8,20.72
12-06-2020 23:30,5.7,23.7,6.2,5.7,12.2,19.18
12-06-2020 23:45,5.7,22,6.2,5.5,12,18.52
13-06-2020 00:00,None,None,None,None,None,None
13-06-2020 00:15,5.6,20.3,6.2,3.4,9.9,18.55
13-06-2020 00:30,5.6,20.3,6.2,3.4,9.9,16.41
13-06-2020 00:45,5.9,25.2,6.2,2.9,9.4,16.33
13-06-2020 01:00,6.1,28,6.2,2.7,9.1,16.59
13-06-2020 01:15,6.1,28,6.2,2.2,8.8,15.69
13-06-2020 01:30,6.1,28,6.2,2.6,9.1,15.38
13-06-2020 01:45,6.1,28.5,6.2,2.8,9.3,14.93
13-06-2020 02:00,6.1,29,6.2,3,9.5,15.88
13-06-2020 02:15,6.1,29,6.3,3.1,9.7,17.56
13-06-2020 02:30,6.1,29,6.3,3.3,9.9,16.51
13-06-2020 02:45,6.3,28.5,6.3,3.7,10.2,15.86
13-06-2020 03:00,6.6,28.1,6.3,3.5,10.1,16.25
13-06-2020 03:15,6.6,28.1,6.2,3.4,9.9,17.02
13-06-2020 03:30,6.6,28.1,6.3,3.4,10,12.64
13-06-2020 03:45,6.6,27.9,6.2,3.8,10.3,14.63
13-06-2020 04:00,6.7,27.7,6.2,3.6,10.1,13.23
13-06-2020 04:15,6.7,27.7,6.3,3.3,9.8,17.99
13-06-2020 04:30,6.7,27.7,6.3,3.5,10,15
13-06-2020 04:45,6.6,28.8,6.3,3.6,10.2,14.03
13-06-2020 05:00,6.5,29.8,6.3,3.4,10,13.63
13-06-2020 05:15,6.5,29.8,6.7,16.9,23.9,17.27
13-06-2020 05:30,6.5,29.8,6.3,13,19.7,16.89
13-06-2020 05:45,6.4,29.3,6.3,5.9,12.5,17.56
13-06-2020 06:00,6.3,28.8,6.3,3.8,10.4,19.64
13-06-2020 06:15,6.3,28.8,6.2,3.4,10,18.66
13-06-2020 06:30,6.3,28.8,6.3,3.3,9.9,18.3
13-06-2020 06:45,6.2,25.9,6.3,3.5,10,17.45
13-06-2020 07:00,6.1,23.2,6.3,3.5,10.1,19.41
13-06-2020 07:15,6.1,23.2,6.3,3.8,10.5,19.35
13-06-2020 07:30,6.1,23.2,6.4,3.6,10.4,19.62
13-06-2020 07:45,6,22.7,6.7,4.4,11.4,19.68
13-06-2020 08:00,5.9,22.3,6.8,4.4,11.5,17.1
13-06-2020 08:15,5.9,22.3,6.7,4,11,18.84
13-06-2020 08:30,5.9,22.3,6.7,4.2,11.2,18.66
13-06-2020 08:45,5.9,33,6.8,5.3,12.4,19.31
13-06-2020 09:00,5.8,43.2,6.9,6.1,13.3,16.62
13-06-2020 09:15,5.8,43.2,6.7,5.2,12.3,20.62
13-06-2020 09:30,5.8,43.2,6.9,5.3,12.5,20.39
13-06-2020 09:45,5.8,37.8,6.8,5.2,12.3,21.19
13-06-2020 10:00,5.8,32.4,6.7,5.8,12.9,20.36
13-06-2020 10:15,5.8,32.4,7.1,5.9,13.2,21.33
13-06-2020 10:30,5.8,32.4,7.1,5.6,13,21.79
13-06-2020 10:45,5.8,29.7,6.8,8.6,15.7,26.2
13-06-2020 11:00,5.7,26.9,6.8,8.4,15.5,23.63
13-06-2020 11:15,5.7,26.9,7.3,8.2,15.8,25.05
13-06-2020 11:30,5.7,26.9,7,7.4,14.7,25.16
13-06-2020 11:45,5.7,26.4,6.8,7.3,14.4,23.13
13-06-2020 12:00,5.7,25.9,6.8,8.4,15.5,21.48
13-06-2020 12:15,5.7,25.9,6.8,8.8,15.9,22.96
13-06-2020 12:30,5.7,25.9,6.7,8.1,15.1,19.54
13-06-2020 12:45,5.7,29.4,6.8,8.2,15.2,19.62
13-06-2020 13:00,5.7,32.7,6.9,9.1,16.3,19.03
13-06-2020 13:15,5.7,32.7,7,7.6,15.2,21.17
13-06-2020 13:30,5.7,23.6,6.8,8.6,15.7,20.58
13-06-2020 13:45,5.7,22.6,6.8,8.6,15.7,20.25
13-06-2020 14:00,5.7,22.4,6.8,8.4,15.5,20.2
13-06-2020 14:15,5.7,22.4,6.9,8.7,15.9,22.48
13-06-2020 14:30,5.7,22.4,7,9.5,16.8,20.62
13-06-2020 14:45,5.8,22.1,6.8,8.7,15.8,22.19
13-06-2020 15:00,6,21.8,6.8,8.9,16,23
13-06-2020 15:15,6,21.8,6.7,7.6,14.5,27.37
13-06-2020 15:30,6,21.8,6.7,7.4,14.3,24.7
13-06-2020 15:45,6.2,21.7,6.6,6.8,13.7,26.57
13-06-2020 16:00,6.3,21.6,6.6,6.4,13.3,26.05
13-06-2020 16:15,6.3,21.6,6.5,6.2,13,29.34
13-06-2020 16:30,6.3,21.6,6.4,5.5,12.2,29.31
13-06-2020 16:45,6.3,22.5,6.5,5.5,12.3,28.24
13-06-2020 17:00,6.2,23.4,6.5,6.9,13.6,25.35
13-06-2020 17:15,6.2,23.4,6.7,7.4,14.6,25.75
13-06-2020 17:30,6.2,23.4,6.6,9.1,15.9,19.28
13-06-2020 17:45,6.2,25,6.5,8.6,15.4,20.07
13-06-2020 18:00,6.2,26.6,6.4,8.1,14.8,17.58
13-06-2020 18:15,6.2,26.6,6.4,8.9,15.6,20.72
13-06-2020 18:30,6.2,26.6,6.3,10.8,17.4,16.02
13-06-2020 18:45,6.2,23.2,6.3,10.9,17.5,17.06
13-06-2020 19:00,6.1,20,6.2,10.1,16.7,18.18
13-06-2020 19:15,6.1,20,6.2,10.7,17.2,16.14
13-06-2020 19:30,6.1,20,6.3,12.2,18.8,13.92
13-06-2020 19:45,6.2,24,6.4,12,18.7,13.72
13-06-2020 20:00,6.2,27.8,6.3,11.9,18.6,13.33
13-06-2020 20:15,6.2,27.8,6.3,12.4,19,13.18
13-06-2020 20:30,6.2,27.8,6.5,12.2,19.1,10.28
13-06-2020 20:45,6.2,31.3,6.4,10.4,17.1,12.65
13-06-2020 21:00,6.2,34.7,6.3,8.6,15.3,13.61
13-06-2020 21:15,6.2,34.7,6.3,6.7,13.5,16.58
13-06-2020 21:30,6.2,34.7,6.2,6.7,13.2,16.91
13-06-2020 21:45,6.4,34.6,6.3,17.4,23.9,16.67
13-06-2020 22:00,6.7,34.5,6.2,15.4,21.9,17.42
13-06-2020 22:15,6.7,34.5,6.1,8.1,14.6,19.22
13-06-2020 22:30,6.7,34.5,6.1,6.2,12.6,17.75
13-06-2020 22:45,6.6,31.4,6.1,5.7,12.2,18.48
13-06-2020 23:00,6.6,28.4,6.1,5.5,11.9,19.55
13-06-2020 23:15,6.6,28.4,6.1,5.1,11.5,22.22
13-06-2020 23:30,6.6,28.4,6.1,4.7,11.1,20.16
13-06-2020 23:45,6.8,27.4,6,4.4,10.7,20.58
14-06-2020 00:00,None,None,None,None,None,None
14-06-2020 00:15,6.9,26.5,6,3.5,9.9,22.35
14-06-2020 00:30,6.9,26.5,6,3.1,9.4,21.39
14-06-2020 00:45,7,27,6.1,2.8,9.2,22.68
14-06-2020 01:00,7,27.6,6.1,2.8,9.2,21.8
14-06-2020 01:15,7,27.6,6.3,2.5,9.2,21.72
14-06-2020 01:30,7,27.6,6.1,2.7,9.1,20.29
14-06-2020 01:45,6.9,24.2,6.1,2.6,9.1,19.27
14-06-2020 02:00,6.9,20.9,6.2,2.6,9,20.25
14-06-2020 02:15,6.9,20.9,6.2,2.8,9.2,20.18
14-06-2020 02:30,6.9,20.9,6.1,2.9,9.3,19.44
14-06-2020 02:45,6.8,18.1,6.1,3,9.4,19.25
14-06-2020 03:00,6.7,15.4,6.1,2.8,9.2,19.84
14-06-2020 03:15,6.7,15.4,6.2,2.8,9.3,19.18
14-06-2020 03:30,6.7,15.4,6.2,2.9,9.4,19.96
14-06-2020 03:45,6.7,15.8,6.2,2.9,9.4,20.74
14-06-2020 04:00,6.7,16.2,6.1,2.9,9.4,22.08
14-06-2020 04:15,6.7,16.2,6.2,2.9,9.3,20.33
14-06-2020 04:30,6.7,16.2,6.1,3.1,9.6,18.78
14-06-2020 04:45,6.7,13.9,6.2,3.1,9.6,19.16
14-06-2020 05:00,6.7,11.7,6.2,3.3,9.8,17.93
14-06-2020 05:15,6.7,11.7,6.3,3.9,10.7,17.12
14-06-2020 05:30,6.7,11.7,6.2,3.9,10.4,17.56
14-06-2020 05:45,6.7,14.7,6.2,3.6,10.2,19.11
14-06-2020 06:00,6.7,17.6,6.3,3.5,10.1,18.87
14-06-2020 06:15,6.7,17.6,6.3,3.7,10.3,16.87
14-06-2020 06:30,6.7,17.6,6.3,4.1,10.7,14.38
14-06-2020 06:45,6.7,15.9,6.3,4.3,10.8,15.24
14-06-2020 07:00,6.7,14.3,6.3,4.3,10.9,17.32
14-06-2020 07:15,6.7,14.3,6.4,4.9,11.5,17.4
14-06-2020 07:30,6.7,14.3,6.4,5,11.7,15.6
14-06-2020 07:45,6.6,15.8,6.4,4.6,11.3,19.32
14-06-2020 08:00,6.6,17.3,6.4,4.6,11.3,16.52
14-06-2020 08:15,6.6,17.3,6.3,4.5,11.1,17.46
14-06-2020 08:30,6.6,17.3,6.2,4.3,10.8,19.15
14-06-2020 08:45,6.6,18.3,6.2,3.5,10,23.15
14-06-2020 09:00,6.5,19.2,6.2,3.5,10,24.64
14-06-2020 09:15,6.5,19.2,6.5,4.3,11.1,25.22
14-06-2020 09:30,6.5,19.2,6.5,5.6,12.4,22.21
14-06-2020 09:45,6.5,17,6.6,5.9,12.8,24.27
14-06-2020 10:00,6.5,14.7,6.7,5.5,12.5,26.69
14-06-2020 10:15,6.5,14.7,6.8,5.5,12.6,26.98
14-06-2020 10:30,6.5,14.7,6.8,5.4,12.5,26.08
14-06-2020 10:45,6.4,15.9,6.8,5.2,12.3,25.19
14-06-2020 11:00,6.4,17.1,6.6,4.9,11.8,28.56
14-06-2020 11:15,6.4,17.1,6.4,3.5,10.3,30.27
14-06-2020 11:30,6.4,17.1,6.3,3.6,10.2,23.2
14-06-2020 11:45,6.4,16.2,6.3,5.1,11.7,28.73
14-06-2020 12:00,6.4,15.2,6.3,5.3,11.9,26.95
14-06-2020 12:15,6.4,15.2,6.3,6.8,13.4,23.91
14-06-2020 12:30,6.4,15.2,6.3,8.5,15.1,19.96
14-06-2020 12:45,6.4,13.6,6.4,8.8,15.5,21.05
14-06-2020 13:00,6.4,12,6.3,7.8,14.4,22.65
14-06-2020 13:15,6.4,12,6.4,29.4,36.2,21.08
14-06-2020 13:30,6.4,12,6.5,28.8,35.6,19.85
14-06-2020 13:45,6.4,15.3,6.5,14.3,21.1,19.14
14-06-2020 14:00,6.4,18.5,6.7,9.4,16.3,18.68
14-06-2020 14:15,6.4,18.5,7.2,9.3,16.8,16.85
14-06-2020 14:30,6.4,18.5,7.1,9.4,16.8,18.51
14-06-2020 14:45,6.7,19.6,7.1,9.9,17.4,20.88
14-06-2020 15:00,7,20.7,7.2,9.5,17,21.42
14-06-2020 15:15,7,20.7,6.8,7.4,14.5,25.27
14-06-2020 15:30,7,20.7,6.6,6.4,13.3,25.57
14-06-2020 15:45,7.1,20.9,6.5,5.6,12.3,27.51
14-06-2020 16:00,7.1,21,6.5,5.6,12.4,24.38
14-06-2020 16:15,7.1,21,6.4,5,11.6,25.21
14-06-2020 16:30,7.1,21,6.4,5.4,12.1,24.29
14-06-2020 16:45,7,21.9,6.3,6.5,13.2,22.57
14-06-2020 17:00,6.9,22.9,6.4,7.3,14,22.27
14-06-2020 17:15,6.9,22.9,6.4,9.4,16.3,20.95
14-06-2020 17:30,6.9,22.9,6.6,9.3,16.1,20.05
14-06-2020 17:45,6.8,22.1,6.6,7.3,14.1,20.51
14-06-2020 18:00,6.6,21.3,6.4,5.7,12.4,22.15
14-06-2020 18:15,6.6,21.3,6.5,7.5,14.3,20.03
14-06-2020 18:30,6.6,21.3,6.4,7.6,14.3,20.13
14-06-2020 18:45,6.5,18.2,6.2,6.9,13.4,20.81
14-06-2020 19:00,6.4,15.2,6.2,7.6,14.1,18.85
14-06-2020 19:15,6.4,15.2,6.2,8,14.5,20.34
14-06-2020 19:30,6.4,15.2,6.2,8,14.5,19
14-06-2020 19:45,6.3,14.2,6.1,7.9,14.3,20.14
14-06-2020 20:00,6.2,13.1,6.1,7.6,14,19.93
14-06-2020 20:15,6.2,13.1,6.1,7.4,13.8,19.83
14-06-2020 20:30,6.2,13.1,6.2,7.7,14.2,17.86
14-06-2020 20:45,6.1,13.8,6.2,8,14.5,16.2
14-06-2020 21:00,6.1,14.4,6.2,7.9,14.4,15.08
14-06-2020 21:15,6.1,14.4,6.2,8.6,15.3,16.31
14-06-2020 21:30,6.1,14.4,6.2,9.1,15.6,14.52
14-06-2020 21:45,6,15.8,6.3,7.6,14.1,15.42
14-06-2020 22:00,6,17.1,6.3,6.2,12.7,17.1
14-06-2020 22:15,6,17.1,6.2,5.7,12.2,19.23
14-06-2020 22:30,6,17.1,6.2,5.9,12.4,16.98
14-06-2020 22:45,6,15.5,6.2,5.6,12,19.86
14-06-2020 23:00,6,14,6.1,4.6,11,20.5
14-06-2020 23:15,6,14,6.1,4.3,10.7,23.46
14-06-2020 23:30,6,14,6.1,4.1,10.5,23.95
14-06-2020 23:45,5.9,16.2,6.1,4.2,10.6,23.05
15-06-2020 00:00,None,None,None,None,None,None
15-06-2020 00:15,5.9,18.3,6.1,4.2,10.6,29.31
15-06-2020 00:30,5.9,18.3,6.1,3.8,10.2,28.56
15-06-2020 00:45,5.9,21.3,6.1,3.4,9.8,24.89
15-06-2020 01:00,5.9,24.2,6.2,3.4,9.9,26.73
15-06-2020 01:15,5.9,24.2,6.3,3.2,9.8,30.21
15-06-2020 01:30,5.9,24.2,6.2,3.2,9.7,28.89
15-06-2020 01:45,5.9,24.6,6.2,3.3,9.8,26.27
15-06-2020 02:00,5.9,24.9,6.2,3.5,10,22.8
15-06-2020 02:15,5.9,24.9,6.2,3.6,10.1,21.84
15-06-2020 02:30,5.9,24.9,6.2,3.9,10.4,18.69
15-06-2020 02:45,5.9,23,6.2,4.2,10.7,16.14
15-06-2020 03:00,6,21.2,6.2,3.9,10.5,19.47
15-06-2020 03:15,6,21.2,6.2,3.3,9.8,30.32
15-06-2020 03:30,6,21.2,6.2,2.4,8.8,30.65
15-06-2020 03:45,6.3,22,6.1,2.2,8.6,30.18
15-06-2020 04:00,6.5,22.9,6.1,2.1,8.6,29.43
15-06-2020 04:15,6.5,22.9,6.2,2.1,8.6,28.85
15-06-2020 04:30,6.5,22.9,6.1,2.1,8.6,27.1
15-06-2020 04:45,6.5,21.2,6.2,3.3,9.8,25.1
15-06-2020 05:00,6.5,19.5,6.2,4.4,11,21.7
15-06-2020 05:15,6.5,19.5,6.1,5.6,12.1,18.39
15-06-2020 05:30,6.5,19.5,6.1,5.1,11.5,19.06
15-06-2020 05:45,6.4,18.8,6.2,4.6,11.1,18.93
15-06-2020 06:00,6.4,18.2,6.4,5.1,11.7,18.08
15-06-2020 06:15,6.4,18.2,6.5,5.2,11.9,16.19
15-06-2020 06:30,6.4,18.2,6.5,5.1,12,17.35
15-06-2020 06:45,6.4,16.1,6.7,5.1,12.1,16.68
15-06-2020 07:00,6.4,14,6.8,6,13.1,18.35
15-06-2020 07:15,6.4,14,7,6.5,13.8,19.45
15-06-2020 07:30,6.4,14,7,6.3,13.6,19.48
15-06-2020 07:45,7.5,14.7,6.8,5.3,12.4,23.02
15-06-2020 08:00,8.4,15.4,6.8,5,12.1,23.94
15-06-2020 08:15,8.4,15.4,6.8,5.3,12.4,26.95
15-06-2020 08:30,8.4,15.4,6.6,5.2,12.1,23.15
15-06-2020 08:45,9.2,16.7,6.6,5.2,12.1,22.88
15-06-2020 09:00,10,18,6.8,5.5,12.5,24.13
15-06-2020 09:15,10,18,7,4.6,12,25.83
15-06-2020 09:30,10,18,6.7,4.5,11.4,27.67
15-06-2020 09:45,10.2,20.6,6.5,4.3,11.1,29.69
15-06-2020 10:00,10.5,23.1,6.4,4.1,10.8,29.54
15-06-2020 10:15,10.5,23.1,6.5,4.4,11.2,28.62
15-06-2020 10:30,10.5,23.1,6.5,4.1,10.8,31.02
15-06-2020 10:45,10.6,26.5,6.4,4,10.7,35.62
15-06-2020 11:00,10.8,29.6,6.3,4.1,10.7,36.22
15-06-2020 11:15,10.8,29.6,6.3,4.7,11.3,36.78
15-06-2020 11:30,10.8,29.6,6.4,5.7,12.4,33.22
15-06-2020 11:45,13,27.3,6.5,8.4,15.2,30.84
15-06-2020 12:00,15.1,25.2,6.6,11.1,18.1,28.53
15-06-2020 12:15,15.1,25.2,6.5,10,16.8,28.63
15-06-2020 12:30,15.1,25.2,6.6,9.7,16.5,28.17
15-06-2020 12:45,13.5,28.8,6.7,9.6,16.6,26.76
15-06-2020 13:00,11.9,32.3,7,10.8,18.1,25.53
15-06-2020 13:15,11.9,32.3,6.9,14.7,22.2,26.26
15-06-2020 13:30,11.9,32.3,6.9,14.3,21.5,27.66
15-06-2020 13:45,10.8,28.8,7,11.8,19.1,28.89
15-06-2020 14:00,None,None,6.9,10.4,17.6,29.05
15-06-2020 14:15,None,None,6.8,9.4,16.5,32.69
15-06-2020 14:30,None,None,6.6,8.7,15.6,None
15-06-2020 14:45,None,None,6.7,8.5,15.5,None
15-06-2020 15:00,None,None,6.6,8.2,15.1,None
15-06-2020 15:15,None,None,None,None,None,8.69
15-06-2020 15:30,None,None,None,None,None,22.52
15-06-2020 15:45,None,None,None,None,None,27.47
15-06-2020 16:00,None,None,None,None,None,27.5
15-06-2020 16:15,None,None,None,None,None,25.89
15-06-2020 16:30,None,None,None,None,None,24.75
15-06-2020 16:45,None,None,4.5,None,4,25.26
15-06-2020 17:00,None,None,6.4,2.3,9,28.17
15-06-2020 17:15,None,None,6.3,4.3,11,28.69
15-06-2020 17:30,4.5,10.9,6.1,4.1,10.5,30.54
15-06-2020 17:45,4.5,10.9,6.1,6,12.5,27.88
15-06-2020 18:00,4.5,10.9,6.1,6.8,13.2,25.88
15-06-2020 18:15,4.5,11,6,6.1,12.5,26.12
15-06-2020 18:30,4.5,11.2,6.1,8.5,14.9,23.7
15-06-2020 18:45,4.5,11.2,6.2,11.5,18,21.07
15-06-2020 19:00,4.5,11.2,6.2,12.4,18.9,19.96
15-06-2020 19:15,5.2,11.4,6.3,15.1,21.7,18.09
15-06-2020 19:30,7.5,11.9,6.4,16.7,23.4,15.96
15-06-2020 19:45,7.5,11.9,6.4,16.5,23.3,14.87
15-06-2020 20:00,7.5,11.9,6.3,14.7,21.3,15.05
15-06-2020 20:15,7.4,14.4,6.3,15.7,22.3,16.79
15-06-2020 20:30,7.1,23.1,6.3,13.3,19.8,15.94
15-06-2020 20:45,7.1,23.1,6.2,11.3,17.9,16.23
15-06-2020 21:00,7.1,23.1,6.2,10.9,17.4,16.04
15-06-2020 21:15,7,21.9,6.1,7.9,14.3,17.61
15-06-2020 21:30,6.7,15.1,6.1,8.4,14.8,17.01
15-06-2020 21:45,6.7,15.1,6.2,7.5,14,17.56
15-06-2020 22:00,6.7,15.1,6.2,7,13.5,17
15-06-2020 22:15,7.5,17.9,6.2,6.9,13.4,19.13
15-06-2020 22:30,10.4,27.6,6.2,6.6,13.1,16.58
15-06-2020 22:45,10.4,27.6,6.2,6.2,12.7,16.39
15-06-2020 23:00,10.4,27.6,6.2,6.3,12.7,16.23
15-06-2020 23:15,10.4,27.8,6.2,6.2,12.7,16.52
15-06-2020 23:30,10.5,28.5,6.2,5.6,12.1,14.62
15-06-2020 23:45,10.5,28.5,6.2,5.2,11.6,15.49
16-06-2020 00:00,None,None,None,None,None,None
16-06-2020 00:15,10.2,29,6.1,4.2,10.6,18.11
16-06-2020 00:30,9.4,30.8,6.1,4,10.4,15.58
16-06-2020 00:45,9.4,30.8,6.2,3.8,10.3,15.3
16-06-2020 01:00,9.4,30.8,6.2,3.8,10.3,15.47
16-06-2020 01:15,9.3,29.2,6.2,3.9,10.4,16.34
16-06-2020 01:30,8.9,23.8,6.2,4.5,11,14.93
16-06-2020 01:45,8.9,23.8,6.2,4,10.4,16.34
16-06-2020 02:00,8.9,23.8,6.1,3.6,10,17.32
16-06-2020 02:15,8.6,24.1,6.1,3.2,9.6,20.29
16-06-2020 02:30,7.9,25,6.1,3.3,9.7,19.02
16-06-2020 02:45,7.9,25,6.1,3.1,9.5,19.19
16-06-2020 03:00,7.9,25,6.1,3,9.4,21.21
16-06-2020 03:15,8,25.3,6.1,3.4,9.7,20.22
16-06-2020 03:30,8.4,26.5,6.1,3.9,10.2,19.39
16-06-2020 03:45,8.4,26.5,6.1,3.6,9.9,18.6
16-06-2020 04:00,8.4,26.5,6.1,3.2,9.5,19.36
16-06-2020 04:15,8.1,26,6.1,3.2,9.6,21.5
16-06-2020 04:30,7.3,24.4,6.1,3.4,9.8,19.22
16-06-2020 04:45,7.3,24.4,6.1,3.3,9.6,19.13
16-06-2020 05:00,7.3,24.4,6.1,3.8,10.2,19
16-06-2020 05:15,7.2,23,6.2,2.9,9.4,28.8
16-06-2020 05:30,6.6,18.6,6.3,3.4,10,27.51
16-06-2020 05:45,6.6,18.6,6.6,4,10.9,27.82
16-06-2020 06:00,6.6,18.6,6.2,3.1,9.7,27.14
16-06-2020 06:15,6.5,17.7,6.2,2.9,9.3,27.68
16-06-2020 06:30,6.1,15,6.2,3.3,9.8,27.43
16-06-2020 06:45,6.1,15,6.2,3.5,9.9,28.88
16-06-2020 07:00,6.1,15,6.2,4.7,11.2,24.24
16-06-2020 07:15,6.1,15.4,6.3,5.1,11.7,22.8
16-06-2020 07:30,5.8,16.6,6.5,5,11.8,21.57
16-06-2020 07:45,5.8,16.6,6.7,5.1,12.1,24.45
16-06-2020 08:00,5.8,16.6,6.8,5.7,12.9,24.42
16-06-2020 08:15,5.7,16.1,6.8,6,13.1,24.67
16-06-2020 08:30,5.6,14.4,7,6.5,13.8,23.09
16-06-2020 08:45,5.6,14.4,7,6.3,13.6,21.78
16-06-2020 09:00,5.6,14.4,7.1,6.5,13.9,26.68
16-06-2020 09:15,5.7,14.8,6.9,4.8,12.1,29.39
16-06-2020 09:30,5.9,16.1,6.8,6.2,13.3,33.93
16-06-2020 09:45,5.9,16.1,6.6,5.5,12.4,34.91
16-06-2020 10:00,5.9,16.1,6.5,6,12.8,35.78
16-06-2020 10:15,5.9,16.7,6.5,6.9,13.6,37.97
16-06-2020 10:30,6,18.8,6.4,6.2,12.8,39.62
16-06-2020 10:45,6,18.8,6.4,7.3,14,40.07
16-06-2020 11:00,6,18.8,6.3,7.4,14,35.07
16-06-2020 11:15,6.1,18.6,6.5,7.9,14.7,36.63
16-06-2020 11:30,6.3,17.9,6.3,5.9,12.6,36.83
16-06-2020 11:45,6.3,17.9,6.2,4.7,11.2,37.65
16-06-2020 12:00,6.3,17.9,6.5,7.2,13.9,33.67
16-06-2020 12:15,6.3,18.3,6.5,6.8,13.5,34.8
