dates,PM25,PM10,NO,NOx,NO2,Ozone
28-03-2020 13:45,29.5,68.2,2.1,15.7,13.64,145.18
28-03-2020 14:00,32.9,61.2,1.6,16.4,14.83,157.84
28-03-2020 14:15,32.9,61.2,1.2,15.6,14.47,149.41
28-03-2020 14:30,32.9,61.2,1.8,16.2,14.39,147.64
28-03-2020 14:45,32.9,61.5,2.3,16.2,13.93,146.21
28-03-2020 15:00,32.5,63.3,2,15.8,13.73,148.6
28-03-2020 15:15,32.5,63.3,2.2,16.3,14.1,154.45
28-03-2020 15:30,32.5,63.3,2.6,17.2,14.63,154.48
28-03-2020 15:45,31.5,63.5,1.5,17,15.48,153.21
28-03-2020 16:00,25.5,65,1.2,17,15.78,146.79
28-03-2020 16:15,25.5,65,1.7,18,16.38,149.39
28-03-2020 16:30,25.5,65,2.3,18.6,16.35,143.42
28-03-2020 16:45,25.9,65.2,1.9,18.4,16.49,152.19
28-03-2020 17:00,28.6,66.9,2.1,18.1,15.98,146.86
28-03-2020 17:15,28.6,66.9,0.8,17,16.2,136
28-03-2020 17:30,28.6,66.9,0.8,18.2,17.46,140.11
28-03-2020 17:45,28.5,65.7,1.6,20.4,18.81,120.8
28-03-2020 18:00,27.9,58.6,1.9,24.7,22.84,103.32
28-03-2020 18:15,27.9,58.6,2,30.5,28.48,100.56
28-03-2020 18:30,27.9,58.6,2,31.6,29.6,119.07
28-03-2020 18:45,28.3,59.4,1.4,29.1,27.63,109.01
28-03-2020 19:00,30.3,63.6,1.7,27.6,25.94,89.69
28-03-2020 19:15,30.3,63.6,2,28,26,87.27
28-03-2020 19:30,30.3,63.6,2.1,33.4,31.21,82.16
28-03-2020 19:45,31.6,64.8,1.8,32,30.26,104.37
28-03-2020 20:00,39.4,72.1,1.7,48.2,46.48,53.19
28-03-2020 20:15,39.4,72.1,2.1,59.9,57.82,36.33
28-03-2020 20:30,39.4,72.1,2.2,51.4,49.15,53.59
28-03-2020 20:45,39.1,73.8,2.5,43.3,40.79,69.2
28-03-2020 21:00,37.5,83.6,2.3,33.6,31.25,104.74
28-03-2020 21:15,37.5,83.6,2,27.9,25.86,107.27
28-03-2020 21:30,37.5,83.6,2.2,27,24.8,96.14
28-03-2020 21:45,38.2,84.5,1.8,28.5,26.74,93.15
28-03-2020 22:00,42.2,89.6,1.5,30.1,28.59,91.22
28-03-2020 22:15,42.2,89.6,1.5,34.7,33.13,75.55
28-03-2020 22:30,42.2,89.6,2.6,35.9,33.33,83.61
28-03-2020 22:45,42.9,89.6,2.5,29.8,27.37,107.17
28-03-2020 23:00,47,89.7,2.2,24.6,22.32,111.8
28-03-2020 23:15,47,89.7,1.7,20.5,18.75,109.97
28-03-2020 23:30,47,89.7,1.3,19,17.64,107.1
28-03-2020 23:45,46,90.2,0.8,17.3,16.48,107.58
29-03-2020 00:00,None,None,None,None,None,None
29-03-2020 00:15,40.1,93.1,1.8,17.8,16.07,95.28
29-03-2020 00:30,40.1,93.1,1.1,17.5,16.39,88.91
29-03-2020 00:45,43.4,92.6,0.5,18.4,17.87,85.89
29-03-2020 01:00,61.4,89.7,1,21.1,20.1,80.07
29-03-2020 01:15,61.4,89.7,2,20.3,18.33,86.66
29-03-2020 01:30,61.4,89.7,2.5,19,16.48,82.93
29-03-2020 01:45,60.4,91.5,2.1,18.9,16.78,77.23
29-03-2020 02:00,54.7,102.1,2.2,19.1,16.89,74.77
29-03-2020 02:15,54.7,102.1,2,18.4,16.4,71.22
29-03-2020 02:30,54.7,102.1,1.6,18.1,16.5,73.17
29-03-2020 02:45,54,100.7,1.7,18.4,16.7,63.31
29-03-2020 03:00,49.8,92.5,1.6,18.4,16.86,57.52
29-03-2020 03:15,49.8,92.5,1.4,18.1,16.64,51.1
29-03-2020 03:30,49.8,92.5,1.4,19,17.61,53.9
29-03-2020 03:45,50,93.4,2,20.8,18.82,58.16
29-03-2020 04:00,51.4,99.1,1.7,20.9,19.22,59.17
29-03-2020 04:15,51.4,99.1,2,20.4,18.37,60.06
29-03-2020 04:30,51.4,99.1,1.9,19,17.11,63.77
29-03-2020 04:45,49.8,97.7,1,17.5,16.44,68.49
29-03-2020 05:00,40.7,89.7,1.7,17.2,15.52,73.5
29-03-2020 05:15,40.7,89.7,1.6,17,15.39,70.97
29-03-2020 05:30,40.7,89.7,1.6,16.6,14.94,73.05
29-03-2020 05:45,39.9,85.3,1.3,16.7,15.43,73.75
29-03-2020 06:00,35,59.5,None,17.4,15.97,77.18
29-03-2020 06:15,35,59.5,1.4,18.9,17.53,76.59
29-03-2020 06:30,35,59.5,1.3,19.1,17.85,75.51
29-03-2020 06:45,33.7,59.9,1.4,18.2,16.84,82.57
29-03-2020 07:00,25.8,62.3,1.4,16.7,15.31,85.94
29-03-2020 07:15,25.8,62.3,1.6,16.2,14.63,87.19
29-03-2020 07:30,25.8,62.3,1.5,15.6,14.08,94.53
29-03-2020 07:45,25.5,61.3,1.8,14.6,12.71,98.81
29-03-2020 08:00,24,55.5,1.4,14.1,12.67,101
29-03-2020 08:15,24,55.5,1.9,14.4,12.52,103.55
29-03-2020 08:30,24,55.5,1.5,14.2,12.67,104.68
29-03-2020 08:45,23.5,53.3,1,14,13.02,109.09
29-03-2020 09:00,20.5,40.8,1.5,14.5,12.99,109.03
29-03-2020 09:15,20.5,40.8,1.3,14.2,12.9,111.31
29-03-2020 09:30,20.5,40.8,1.4,14.4,13.01,109.94
29-03-2020 09:45,20.7,41.8,1.8,14.6,12.79,113.58
29-03-2020 10:00,21.6,47.6,1.7,14.5,12.86,117.69
29-03-2020 10:15,21.6,47.6,1.4,14,12.63,123.32
29-03-2020 10:30,21.6,47.6,1.7,14.7,12.97,127.35
29-03-2020 10:45,21.4,48.4,1.5,15.1,13.53,128.83
29-03-2020 11:00,20.4,52.9,1.4,15.4,14.01,132.53
29-03-2020 11:15,20.4,52.9,1.8,14.8,13,137.85
29-03-2020 11:30,20.4,52.9,1.6,14.6,13.03,142.13
29-03-2020 11:45,20.7,52.2,0.9,14.8,13.91,145.43
29-03-2020 12:00,22.5,47.7,0.8,14.4,13.57,145.21
29-03-2020 12:15,22.5,47.7,1.6,15.5,13.89,148.62
29-03-2020 12:30,22.5,47.7,1.7,15.7,13.92,149.22
29-03-2020 12:45,21.9,47.6,1.8,15.3,13.54,145.98
29-03-2020 13:00,18.6,46.7,2.2,15.7,13.49,140.86
29-03-2020 13:15,18.6,46.7,1.9,15,13.12,146.12
29-03-2020 13:30,18.6,46.7,1.8,15.9,14.16,144.11
29-03-2020 13:45,19.1,47.2,1.5,15.7,14.14,155.17
29-03-2020 14:00,22,49.7,1.8,16.3,14.48,162.43
29-03-2020 14:15,22,49.7,1.3,16.1,14.78,163.08
29-03-2020 14:30,22,49.7,1.2,15.7,14.48,162.43
29-03-2020 14:45,22.3,50.4,1.1,14.7,13.59,164.2
29-03-2020 15:00,24.2,54.6,1.5,15.3,13.81,167.68
29-03-2020 15:15,24.2,54.6,2.1,16.1,14.03,166.55
29-03-2020 15:30,24.2,54.6,1.9,15.6,13.73,172.31
29-03-2020 15:45,24,54.6,1.6,16.2,14.57,165.04
29-03-2020 16:00,23.3,54.8,1.8,16.4,14.58,159.88
29-03-2020 16:15,23.3,54.8,1.5,16.8,15.26,155.83
29-03-2020 16:30,23.3,54.8,1.2,15.6,14.43,162.77
29-03-2020 16:45,24.1,54.3,1.9,15.9,14.02,154.48
29-03-2020 17:00,28.6,51.3,1.5,15.9,14.38,154.56
29-03-2020 17:15,28.6,51.3,1.4,17.2,15.77,130.68
29-03-2020 17:30,28.6,51.3,1.7,17.9,16.16,127.15
29-03-2020 17:45,28.6,50.5,1.8,20.1,18.28,116.97
29-03-2020 18:00,28.8,45.7,1.3,19.9,18.6,113.58
29-03-2020 18:15,28.8,45.7,1.4,19.2,17.81,112.47
29-03-2020 18:30,28.8,45.7,1.7,20.1,18.44,118.04
29-03-2020 18:45,28.4,46.2,2.2,20.7,18.52,105.08
29-03-2020 19:00,25.5,49.5,2.5,23,20.47,106.14
29-03-2020 19:15,25.5,49.5,2.3,27,24.67,88.34
29-03-2020 19:30,25.5,49.5,2,26.7,24.75,89.33
29-03-2020 19:45,26.4,49.6,2.3,28.8,26.45,93.34
29-03-2020 20:00,31.2,50.3,2.3,31.9,29.61,71.98
29-03-2020 20:15,31.2,50.3,2.1,34,31.87,73.39
29-03-2020 20:30,31.2,50.3,2.2,43.9,41.72,52.05
29-03-2020 20:45,31.6,51.6,1.5,44.5,42.94,40.16
29-03-2020 21:00,33.9,59.7,2.4,43.5,41.11,48.59
29-03-2020 21:15,33.9,59.7,2.6,38.4,35.84,64.27
29-03-2020 21:30,33.9,59.7,2.2,35.6,33.31,73.67
29-03-2020 21:45,33.9,60.9,2.2,29.6,27.43,102.67
29-03-2020 22:00,34.1,68.3,2,24.2,22.18,120.3
29-03-2020 22:15,34.1,68.3,2.3,21.5,19.19,118.83
29-03-2020 22:30,34.1,68.3,2.1,20.3,18.23,115.2
29-03-2020 22:45,34.9,67.5,1.4,19,17.56,110.7
29-03-2020 23:00,39.5,62.4,1.3,19.4,18.02,104.33
29-03-2020 23:15,39.5,62.4,1.5,20.4,18.96,96.83
29-03-2020 23:30,39.5,62.4,1.4,None,None,91.95
29-03-2020 23:45,40.2,62.1,1.4,21.4,20.01,80.03
30-03-2020 00:00,None,None,None,None,None,None
30-03-2020 00:15,44.6,60.2,2.4,24.6,22.13,76.54
30-03-2020 00:30,44.6,60.2,2.4,23.1,20.75,74.5
30-03-2020 00:45,44.8,61.3,2.2,21.7,19.57,74.83
30-03-2020 01:00,45.6,67.6,2.3,18.6,16.32,83.34
30-03-2020 01:15,45.6,67.6,1.6,17.1,15.47,82.75
30-03-2020 01:30,45.6,67.6,1.5,16.3,14.83,85.73
30-03-2020 01:45,45.5,67.4,1.3,15.6,14.29,86.47
30-03-2020 02:00,44.6,65.9,1.1,15.3,14.24,84.64
30-03-2020 02:15,44.6,65.9,1.1,16.6,15.48,73.84
30-03-2020 02:30,44.6,65.9,1.1,17.2,16.14,68.54
30-03-2020 02:45,44.2,65.1,1.8,17.9,16.12,61.22
30-03-2020 03:00,41.8,60.2,1.7,18.2,16.52,55.1
30-03-2020 03:15,41.8,60.2,1.7,19.5,17.77,61.3
30-03-2020 03:30,41.8,60.2,1.7,21,19.37,52.74
30-03-2020 03:45,41.4,59.9,1.2,21.7,20.47,46.1
30-03-2020 04:00,38.9,58,1.1,21.8,20.7,40.84
30-03-2020 04:15,38.9,58,0.8,20.6,19.83,42.32
30-03-2020 04:30,38.9,58,1.5,20.3,18.78,43.22
30-03-2020 04:45,39.1,56.8,1.6,20.3,18.7,42.97
30-03-2020 05:00,40.1,50,1.6,19.7,18.01,44.3
30-03-2020 05:15,40.1,50,2,20.4,18.41,40.94
30-03-2020 05:30,40.1,50,1.1,23.2,22.08,36.65
30-03-2020 05:45,39.1,48.1,2.1,26.7,24.57,40.88
30-03-2020 06:00,33.5,36.8,1.8,25.9,24.05,32.44
30-03-2020 06:15,33.5,36.8,1.9,26.9,24.93,29.39
30-03-2020 06:30,33.5,36.8,2.1,26,23.89,24.62
30-03-2020 06:45,34.9,39.5,4.5,31.3,26.76,20.77
30-03-2020 07:00,43.1,55.7,6.6,38.3,31.75,21.86
30-03-2020 07:15,43.1,55.7,5.1,38.2,33.11,32.95
30-03-2020 07:30,43.1,55.7,3.6,36.4,32.81,48.23
30-03-2020 07:45,42.4,55.4,3,31.4,28.44,71.75
30-03-2020 08:00,38.4,53.5,2,22.5,20.44,97.6
30-03-2020 08:15,38.4,53.5,1.8,20.8,19.04,104.48
30-03-2020 08:30,38.4,53.5,1.4,22,20.61,105.23
30-03-2020 08:45,37.1,51.5,1.5,21.8,20.29,107.17
30-03-2020 09:00,30.2,39.8,1.2,20.6,19.35,114.66
30-03-2020 09:15,30.2,39.8,1.7,20.4,18.67,119.16
30-03-2020 09:30,30.2,39.8,1.6,18.4,16.89,119.92
30-03-2020 09:45,30.1,39.8,1.2,17.8,16.56,124.39
30-03-2020 10:00,29.6,39.8,1.2,15.2,15.43,127.02
30-03-2020 10:15,29.6,39.8,0.2,14.5,15.25,128.81
30-03-2020 10:30,29.6,39.8,1.7,17,15.28,135.88
30-03-2020 10:45,28.5,40,1.4,17.2,15.8,138.71
30-03-2020 11:00,22,41.6,1.6,17.9,16.25,148.07
30-03-2020 11:15,22,41.6,1.8,17.3,15.56,144.96
30-03-2020 11:30,22,41.6,1.1,16.9,15.73,146.1
30-03-2020 11:45,22.4,43,1.3,17.3,16.03,146.85
30-03-2020 12:00,25,51.8,1.4,16.5,15.14,142.32
30-03-2020 12:15,25,51.8,1.5,16.2,14.64,143.8
30-03-2020 12:30,25,51.8,2,17.3,15.24,145.01
30-03-2020 12:45,24.1,51.5,1.5,17.9,16.44,152.08
30-03-2020 13:00,18.5,49.6,1.7,17.7,15.98,149.16
30-03-2020 13:15,18.5,49.6,1.2,16.9,15.71,154.62
30-03-2020 13:30,18.5,49.6,1.2,17.7,16.53,159.52
30-03-2020 13:45,20.1,49,1.2,18,16.81,164.01
30-03-2020 14:00,29.6,45.5,1.5,18,16.49,170.96
30-03-2020 14:15,29.6,45.5,1,17.2,16.22,171.61
30-03-2020 14:30,29.6,45.5,1.6,18,16.42,179.68
30-03-2020 14:45,28.4,47.2,1.3,18.1,16.78,174.32
30-03-2020 15:00,21.5,57.3,1.8,18.8,16.98,177.5
30-03-2020 15:15,21.5,57.3,2.1,18.2,16.02,179.44
30-03-2020 15:30,21.5,57.3,2.2,18.4,16.17,186.11
30-03-2020 15:45,22.5,54.6,2.1,18.1,15.94,193.43
30-03-2020 16:00,28.4,38.6,1.9,17.7,15.88,185.24
30-03-2020 16:15,28.4,38.6,2.4,18.5,16.14,185.52
30-03-2020 16:30,28.4,38.6,2.1,19.2,17.11,176.77
30-03-2020 16:45,28,41.9,1.7,19.5,17.83,184.03
30-03-2020 17:00,25.8,61.2,1.8,19,17.24,171.16
30-03-2020 17:15,25.8,61.2,2.2,20.6,18.37,165.07
30-03-2020 17:30,25.8,61.2,1.8,22.2,20.36,136.15
30-03-2020 17:45,26.3,61.2,1.3,23.6,22.32,141.35
30-03-2020 18:00,28.8,60.8,1.2,26.9,25.67,157.98
30-03-2020 18:15,28.8,60.8,0.6,26.2,25.55,161.95
30-03-2020 18:30,28.8,60.8,1.2,26.3,25.11,154.83
30-03-2020 18:45,28.8,60.5,1.1,26.7,25.61,159.45
30-03-2020 19:00,29.1,59,1.2,27.6,26.35,156
30-03-2020 19:15,29.1,59,1.5,27.9,26.33,147.28
30-03-2020 19:30,29.1,59,1.3,28.6,27.24,142.19
30-03-2020 19:45,30.6,61.8,1.6,28.9,27.28,129.24
30-03-2020 20:00,39.2,78.4,1.2,33.3,32.11,96.26
30-03-2020 20:15,39.2,78.4,2.6,46.7,44.06,71.26
30-03-2020 20:30,39.2,78.4,2.7,50.7,47.96,65.79
30-03-2020 20:45,39.2,78,2.1,49.3,47.21,63.11
30-03-2020 21:00,39.1,75.7,2.3,41.4,39.08,114.43
30-03-2020 21:15,39.1,75.7,2.3,28.9,26.55,141.09
30-03-2020 21:30,39.1,75.7,1.7,28.9,27.27,110.87
30-03-2020 21:45,38.1,76.9,1.8,44.7,42.96,71.43
30-03-2020 22:00,32.2,83.6,1.9,46.2,44.21,78.84
30-03-2020 22:15,32.2,83.6,2.3,36.9,34.64,90.79
30-03-2020 22:30,32.2,83.6,2.2,30.6,28.37,107.16
30-03-2020 22:45,32.6,84,1.6,28.9,27.39,94.86
30-03-2020 23:00,35,86.2,1.6,30.2,28.56,85.64
30-03-2020 23:15,35,86.2,1.7,30.3,28.58,83.35
30-03-2020 23:30,35,86.2,1.6,28.6,26.91,76.26
30-03-2020 23:45,34.9,85.3,1.2,26,24.75,89.56
31-03-2020 00:00,None,None,None,None,None,None
31-03-2020 00:15,34.6,79.6,1.4,25.3,23.95,76.66
31-03-2020 00:30,34.6,79.6,1.6,31.9,30.33,60.2
31-03-2020 00:45,35.4,79.5,1.8,37.1,35.35,52.82
31-03-2020 01:00,40.2,78.9,2.4,40.3,37.95,50.11
31-03-2020 01:15,40.2,78.9,2.3,38.8,36.58,51.83
31-03-2020 01:30,40.2,78.9,2,40.1,38.06,45.73
31-03-2020 01:45,40.5,78.6,2.2,41.9,39.76,44.1
31-03-2020 02:00,42.8,76.9,1.9,42,40.11,40.13
31-03-2020 02:15,42.8,76.9,1.2,38.6,37.36,46.27
31-03-2020 02:30,42.8,76.9,2,35.2,33.24,46.59
31-03-2020 02:45,42.5,77.9,2.3,30.8,28.52,58.69
31-03-2020 03:00,40.5,83.6,2,25.5,23.46,71.32
31-03-2020 03:15,40.5,83.6,1.2,22.6,21.44,73.24
31-03-2020 03:30,40.5,83.6,0.7,20.8,20.09,76.58
31-03-2020 03:45,40.3,84.8,0.8,19.8,19.07,77.76
31-03-2020 04:00,39,91.7,1.3,20,18.72,75.93
31-03-2020 04:15,39,91.7,1.3,20.6,19.35,63.9
31-03-2020 04:30,39,91.7,0.5,21.2,20.68,64.76
31-03-2020 04:45,39.3,90,0.7,22,21.22,64.74
31-03-2020 05:00,41.1,80,2.1,23.3,21.25,66.55
31-03-2020 05:15,41.1,80,2.4,25,22.52,62.05
31-03-2020 05:30,41.1,80,2.3,27.6,25.25,54.98
31-03-2020 05:45,40.8,78.5,2,35.2,33.2,44.8
31-03-2020 06:00,38.8,69.6,2,38.8,36.71,39.56
31-03-2020 06:15,38.8,69.6,2.2,40.4,38.21,39.29
31-03-2020 06:30,38.8,69.6,2,36,33.99,40.3
31-03-2020 06:45,39,70.1,2.1,33.5,31.45,41.65
31-03-2020 07:00,None,None,5.9,None,None,None
31-03-2020 07:15,40.4,73.1,3.9,49,45.08,89.03
31-03-2020 07:30,40.4,73.1,1.7,34.2,32.51,99.72
31-03-2020 07:45,41.1,74.6,2.7,34,31.29,86.19
31-03-2020 08:00,45.3,83.2,2.6,36.6,34.01,96.31
31-03-2020 08:15,45.3,83.2,2.5,31.9,29.32,105.19
31-03-2020 08:30,45.3,83.2,2.6,26.2,23.52,119.55
31-03-2020 08:45,44.6,84.2,2.3,20.6,18.28,121.88
31-03-2020 09:00,40.6,89.9,2,18.2,16.18,131.57
31-03-2020 09:15,40.6,89.9,1.9,17.9,16.03,128.28
31-03-2020 09:30,40.6,89.9,1.9,17.1,15.19,138.5
31-03-2020 09:45,40.2,87.9,2.2,17.7,15.52,135.49
31-03-2020 10:00,37.8,75.9,1.4,16.5,15.08,137.55
31-03-2020 10:15,37.8,75.9,0.7,15.9,15.26,139.19
31-03-2020 10:30,37.8,75.9,1.4,16.1,14.79,135.28
31-03-2020 10:45,36.3,75.2,1.7,16.5,14.83,139.37
31-03-2020 11:00,27.7,71.1,1.5,16.8,15.26,140.3
31-03-2020 11:15,27.7,71.1,1.4,16.8,15.44,139.95
31-03-2020 11:30,27.7,71.1,1.9,17,15.11,135.52
31-03-2020 11:45,27.7,69.2,2.4,17.9,15.46,140.28
31-03-2020 12:00,27.8,57.8,2.1,17.7,15.62,143.06
31-03-2020 12:15,27.8,57.8,1.2,16.5,15.27,147.9
31-03-2020 12:30,27.8,57.8,1.3,16.7,15.33,141.02
31-03-2020 12:45,27.8,57.7,1.2,17,15.74,151.55
31-03-2020 13:00,28,57.3,1.3,17.3,15.95,153.54
31-03-2020 13:15,28,57.3,2,17.9,15.83,161.3
31-03-2020 13:30,28,57.3,2.2,18.5,16.3,159.68
31-03-2020 13:45,26.9,57.4,1.9,18.7,16.8,159.93
31-03-2020 14:00,20.1,58.1,2,19,16.99,156.16
31-03-2020 14:15,20.1,58.1,2.4,19.8,17.46,161.03
31-03-2020 14:30,20.1,58.1,1.9,19.2,17.26,163.82
31-03-2020 14:45,20.4,59,1.1,18.3,17.21,164.3
31-03-2020 15:00,21.6,63.9,2.4,19.1,16.78,168.68
31-03-2020 15:15,21.6,63.9,2.1,18.3,16.28,169.9
31-03-2020 15:30,21.6,63.9,1.3,18.9,17.57,168.91
31-03-2020 15:45,21.8,61.7,1.4,18.7,17.28,178.61
31-03-2020 16:00,22.5,48.8,2,18.2,16.18,181.42
31-03-2020 16:15,22.5,48.8,2.1,19.5,17.38,176.61
31-03-2020 16:30,22.5,48.8,2.2,19.6,17.4,184.8
31-03-2020 16:45,22.7,50.7,1.5,20,18.52,179.8
31-03-2020 17:00,24.1,61.9,1.3,21.2,19.88,162.44
31-03-2020 17:15,24.1,61.9,1.9,21.4,19.48,151.16
31-03-2020 17:30,24.1,61.9,1.8,24,22.15,138.56
31-03-2020 17:45,24.5,60.9,1.3,24.3,23.04,128.41
31-03-2020 18:00,26.7,54.7,2.2,27.3,25.18,128.57
31-03-2020 18:15,26.7,54.7,2.3,28.9,26.55,123.78
31-03-2020 18:30,26.7,54.7,2,29.5,27.47,120.22
31-03-2020 18:45,25.9,54.3,1.6,28.2,26.58,120.41
31-03-2020 19:00,21.3,51.9,1.9,27.5,25.57,111.27
31-03-2020 19:15,21.3,51.9,1.7,32.6,30.89,91.84
31-03-2020 19:30,21.3,51.9,2,36.6,34.6,80.48
31-03-2020 19:45,24.4,54.6,2.3,65.5,63.14,60.57
31-03-2020 20:00,42.5,71.1,1.8,64.9,63.09,56.62
31-03-2020 20:15,42.5,71.1,1.6,60.8,59.16,57.66
31-03-2020 20:30,42.5,71.1,2.7,69.6,66.88,42.45
31-03-2020 20:45,43,73.2,3.4,67.6,64.14,46.4
31-03-2020 21:00,46.2,85.5,2.9,65.3,62.37,41.49
31-03-2020 21:15,46.2,85.5,3.5,72.7,69.25,31.05
31-03-2020 21:30,46.2,85.5,5.2,88.6,83.46,32.76
31-03-2020 21:45,45.4,86.7,1.8,53.3,51.51,84.44
31-03-2020 22:00,40.4,93.5,1,40.4,39.41,79.68
31-03-2020 22:15,40.4,93.5,1.7,35.4,33.72,76.85
31-03-2020 22:30,40.4,93.5,1,28.8,27.83,80.7
31-03-2020 22:45,41.5,93.5,1.3,25.4,24.11,80.16
31-03-2020 23:00,48.5,93.5,1.7,22.2,20.45,80.16
31-03-2020 23:15,48.5,93.5,1.7,22.2,20.55,75.64
31-03-2020 23:30,48.5,93.5,2,24.9,22.84,60.04
31-03-2020 23:45,47.9,92.4,2,23.4,21.47,73.7
01-04-2020 00:00,None,None,None,None,None,None
01-04-2020 00:15,44.5,85.8,1.2,17.3,16.13,77.19
01-04-2020 00:30,44.5,85.8,1.9,18.1,16.19,70.46
01-04-2020 00:45,43.9,84.8,2.5,18.1,15.54,68.22
01-04-2020 01:00,40.5,78.9,2.1,16.6,14.51,71.88
01-04-2020 01:15,40.5,78.9,2.2,16.4,14.23,67.39
01-04-2020 01:30,40.5,78.9,2.7,16.4,13.74,65.98
01-04-2020 01:45,41.4,78,2.1,15.1,12.98,64.87
01-04-2020 02:00,47.1,73.1,1.7,14.6,12.87,62.02
01-04-2020 02:15,47.1,73.1,1.5,14.6,13.02,57.39
01-04-2020 02:30,47.1,73.1,1.6,14.9,13.28,53.21
01-04-2020 02:45,45.5,73.4,2.4,15.1,12.71,56.09
01-04-2020 03:00,36.2,75.4,1.5,13.4,11.91,53.82
01-04-2020 03:15,36.2,75.4,1.3,13.8,12.51,49.6
01-04-2020 03:30,36.2,75.4,1.7,14.2,12.49,54.6
01-04-2020 03:45,37.6,74.7,1.3,14,12.66,52.14
01-04-2020 04:00,46.1,70.7,1.9,13.4,11.47,49.72
01-04-2020 04:15,46.1,70.7,1.4,13,11.61,50.42
01-04-2020 04:30,46.1,70.7,1.6,13.1,11.51,48.63
01-04-2020 04:45,43.9,71.6,1.7,13.3,11.52,46.39
01-04-2020 05:00,31,77,1.7,14.1,12.42,43.62
01-04-2020 05:15,31,77,1.2,14.1,12.84,46.01
01-04-2020 05:30,31,77,1.2,14.1,12.89,43.66
01-04-2020 05:45,31.4,76.3,1.7,15,13.28,37.92
01-04-2020 06:00,33.3,72,1.8,15,13.2,39.98
01-04-2020 06:15,33.3,72,1.8,15.3,13.53,46.03
01-04-2020 06:30,33.3,72,1.7,14.8,13.13,53.93
01-04-2020 06:45,33.1,71.6,1.9,15.6,13.71,55.4
01-04-2020 07:00,32.3,69.1,2.3,14.7,12.44,64
01-04-2020 07:15,32.3,69.1,2.2,14.7,12.5,70.61
01-04-2020 07:30,32.3,69.1,1.4,13.1,11.74,75.97
01-04-2020 07:45,33.6,69.8,1.5,12.6,11.07,82.45
01-04-2020 08:00,41.2,74.3,2,13.3,11.3,89.92
01-04-2020 08:15,41.2,74.3,2.2,13.6,11.42,103.26
01-04-2020 08:30,41.2,74.3,2.4,15.1,12.66,112.74
01-04-2020 08:45,40.6,74.1,2.4,15.7,13.32,124.84
01-04-2020 09:00,37,73.3,1.9,15.3,13.42,137.36
01-04-2020 09:15,37,73.3,1.7,14,12.31,143.06
01-04-2020 09:30,37,73.3,1.7,13.5,11.79,138.82
01-04-2020 09:45,37.4,74.4,1.5,12.2,10.67,147.31
01-04-2020 10:00,40,80.8,2.4,12.3,9.91,145.39
01-04-2020 10:15,40,80.8,1.9,11.5,9.59,144.93
01-04-2020 10:30,40,80.8,1.5,10.7,9.24,149.24
01-04-2020 10:45,40.9,80.2,1.5,10.6,9.13,147.54
01-04-2020 11:00,45.9,76.9,2.1,11.7,9.59,138.65
01-04-2020 11:15,45.9,76.9,1.7,11.6,9.85,140.43
01-04-2020 11:30,45.9,76.9,2.2,11.6,9.37,137.26
01-04-2020 11:45,47.9,75.5,1.8,11,9.16,134.92
01-04-2020 12:00,59.9,67.1,1.6,10.7,9.14,135.92
01-04-2020 12:15,59.9,67.1,2.2,12,9.83,138.45
01-04-2020 12:30,59.9,67.1,1.7,11.8,10.17,165.85
01-04-2020 12:45,58.7,68.7,1.6,13.2,11.56,169.88
01-04-2020 13:00,51.6,78.3,1.7,17.2,15.52,173.61
01-04-2020 13:15,51.6,78.3,2.1,20.6,18.51,184.83
01-04-2020 13:30,51.6,78.3,1.7,21.9,20.21,187.97
01-04-2020 13:45,51.6,78.9,2,23,21.05,194.15
01-04-2020 14:00,51.2,83,1.1,18.4,17.26,187.26
01-04-2020 14:15,51.2,83,0.8,16.4,15.64,184.14
01-04-2020 14:30,51.2,83,1.1,14.6,13.48,188.25
01-04-2020 14:45,50.8,83.1,1.2,14.2,13.03,190.43
01-04-2020 15:00,48.8,83.7,1.7,15.1,13.43,183.34
01-04-2020 15:15,48.8,83.7,1.5,15.8,14.3,192.81
01-04-2020 15:30,48.8,83.7,0.9,15.8,14.93,196.8
01-04-2020 15:45,48.6,82.9,2.1,17.5,15.41,None
01-04-2020 16:00,47.7,78.3,2,17.8,15.74,197.12
01-04-2020 16:15,47.7,78.3,2.1,19,16.95,175.74
01-04-2020 16:30,47.7,78.3,1.8,18.7,16.84,173.92
01-04-2020 16:45,48.2,78.5,1.5,15.8,14.26,138.84
01-04-2020 17:00,51.1,79.8,1.4,15.9,14.51,132.98
01-04-2020 17:15,51.1,79.8,1.5,18.3,16.82,120.97
01-04-2020 17:30,51.1,79.8,1.5,24.1,22.61,115.97
01-04-2020 17:45,51.1,78.7,1.3,25.1,23.84,111.66
01-04-2020 18:00,51,72.2,2.6,18.6,16.06,107.81
01-04-2020 18:15,51,72.2,1.7,16,14.36,92.28
01-04-2020 18:30,51,72.2,2,16.4,14.43,87.53
01-04-2020 18:45,51.5,73,1.4,17.6,16.19,74.82
01-04-2020 19:00,54.5,77.7,0.9,17,16.09,77.07
01-04-2020 19:15,54.5,77.7,0.9,18.4,17.51,72.63
01-04-2020 19:30,54.5,77.7,1.7,21,19.31,75.37
01-04-2020 19:45,52.1,77.1,1.8,23.3,21.5,81.32
01-04-2020 20:00,37.8,73.2,1.6,20.4,18.75,108.73
01-04-2020 20:15,37.8,73.2,0.9,14.8,13.91,117.81
