From Date,To Date,PM2.5,PM10,NO,NO2,NOx,Ozone
04-01-2020 05:15,04-01-2020 05:30,34.5,55.9,35.6,29.8,65.4,3.62
04-01-2020 05:30,04-01-2020 05:45,33.7,55.9,33.9,31.3,65.2,3.3
04-01-2020 05:45,04-01-2020 06:00,26.3,56.3,32.3,31.7,64,3.11
04-01-2020 06:00,04-01-2020 06:15,26.3,56.3,31.2,32.5,63.7,3.91
04-01-2020 06:15,04-01-2020 06:30,26.3,56.3,31.2,33.4,64.6,3.87
04-01-2020 06:30,04-01-2020 06:45,27.4,56.6,30.9,34.1,65,4.07
04-01-2020 06:45,04-01-2020 07:00,37.6,59.3,30.1,34.1,64.3,3.57
04-01-2020 07:00,04-01-2020 07:15,37.6,59.3,29.5,34.1,63.6,3.57
04-01-2020 07:15,04-01-2020 07:30,37.6,59.3,28.7,34.8,63.5,3.62
04-01-2020 07:30,04-01-2020 07:45,37.3,59,28.3,32.5,60.8,4.22
04-01-2020 07:45,04-01-2020 08:00,34.9,56.2,27.7,31.7,59.4,3.82
04-01-2020 08:00,04-01-2020 08:15,34.9,56.2,27.2,31.1,58.3,4.06
04-01-2020 08:15,04-01-2020 08:30,34.9,56.2,27.1,30.3,57.4,3.67
04-01-2020 08:30,04-01-2020 08:45,35.8,59.4,27.5,29.5,57,3.73
04-01-2020 08:45,04-01-2020 09:00,44,88.5,27.4,30,57.4,4.01
04-01-2020 09:00,04-01-2020 09:15,44,88.5,26.8,30.1,56.9,4.33
04-01-2020 09:15,04-01-2020 09:30,44,88.5,26.4,30.3,56.8,3.71
04-01-2020 09:30,04-01-2020 09:45,43.8,87.2,26,30.9,56.9,4.06
04-01-2020 09:45,04-01-2020 10:00,41.8,75.7,25.6,33,58.6,3.66
04-01-2020 10:00,04-01-2020 10:15,41.8,75.7,24.6,34.1,58.7,3.94
04-01-2020 10:15,04-01-2020 10:30,41.8,75.7,23.1,35.5,58.5,3.92
04-01-2020 10:30,04-01-2020 10:45,42.5,75.4,21.6,35.9,57.6,4.21
04-01-2020 10:45,04-01-2020 11:00,None,None,20.4,37.4,57.8,10.33
04-01-2020 11:00,04-01-2020 11:15,None,None,None,None,None,17.28
04-01-2020 11:15,04-01-2020 11:30,None,None,None,None,None,17.7
04-01-2020 11:30,04-01-2020 11:45,None,None,None,None,None,16.73
04-01-2020 11:45,04-01-2020 12:00,None,None,None,None,None,14.49
04-01-2020 12:00,04-01-2020 12:15,None,None,None,None,None,13.63
04-01-2020 12:15,04-01-2020 12:30,None,None,4.7,8.7,13.4,15.14
04-01-2020 12:30,04-01-2020 12:45,None,None,5.2,25.5,30.7,10.52
04-01-2020 12:45,04-01-2020 13:00,4.9,36.9,5.1,34.5,39.6,7.52
04-01-2020 13:00,04-01-2020 13:15,4.9,36.9,5.2,35.3,40.5,8.74
04-01-2020 13:15,04-01-2020 13:30,4.9,36.9,5.6,35.7,41.3,7.38
04-01-2020 13:30,04-01-2020 13:45,9.7,35.1,5.1,34.7,39.8,12.29
04-01-2020 13:45,04-01-2020 14:00,11,34.7,4.2,32.3,36.5,14.22
04-01-2020 14:00,04-01-2020 14:15,11,34.7,4.1,30.2,34.3,7.22
04-01-2020 14:15,04-01-2020 14:30,11,34.7,4.5,30.5,34.9,5.14
04-01-2020 14:30,04-01-2020 14:45,9.9,32.1,4.9,29.6,34.6,5.14
04-01-2020 14:45,04-01-2020 15:00,9.6,31.5,5.3,29.3,34.6,5.44
04-01-2020 15:00,04-01-2020 15:15,9.6,31.5,5.6,29.7,35.3,4.9
04-01-2020 15:15,04-01-2020 15:30,9.6,31.5,5.9,30.2,36.1,4.86
04-01-2020 15:30,04-01-2020 15:45,9.7,30.3,6.1,30.5,36.6,4.89
04-01-2020 15:45,04-01-2020 16:00,9.7,30,6.4,30.6,37,4.87
04-01-2020 16:00,04-01-2020 16:15,9.7,30,6.5,30.8,37.3,4.5
04-01-2020 16:15,04-01-2020 16:30,9.7,30,6.3,30.9,37.2,4.92
04-01-2020 16:30,04-01-2020 16:45,15.8,33.8,6.1,30.2,36.3,4.58
04-01-2020 16:45,04-01-2020 17:00,17.4,34.7,6.5,28.5,35,4.46
04-01-2020 17:00,04-01-2020 17:15,17.4,34.7,7.1,27.9,35,3.92
04-01-2020 17:15,04-01-2020 17:30,17.4,34.7,7.8,27.4,35.3,4.01
04-01-2020 17:30,04-01-2020 17:45,20.5,49.2,8.9,27.4,36.3,3.86
04-01-2020 17:45,04-01-2020 18:00,21.3,52.9,10.8,27.1,38,3.98
04-01-2020 18:00,04-01-2020 18:15,21.3,52.9,16.6,27.5,44.1,3.85
04-01-2020 18:15,04-01-2020 18:30,21.3,52.9,26.3,27.5,53.8,3.58
04-01-2020 18:30,04-01-2020 18:45,38.2,84.3,35.1,27.3,62.4,3.79
04-01-2020 18:45,04-01-2020 19:00,42.7,92.1,42,27.2,69.2,3.86
04-01-2020 19:00,04-01-2020 19:15,42.7,92.1,50.7,28.5,79.2,3.82
04-01-2020 19:15,04-01-2020 19:30,42.7,92.1,72.7,31.4,104.1,4.07
04-01-2020 19:30,04-01-2020 19:45,53.4,121.6,94,33,127,3.83
04-01-2020 19:45,04-01-2020 20:00,56.1,129,120.4,34.1,154.5,4.01
04-01-2020 20:00,04-01-2020 20:15,56.1,129,145.3,34.6,179.9,4.02
04-01-2020 20:15,04-01-2020 20:30,56.1,129,160.2,35.1,195.3,4
04-01-2020 20:30,04-01-2020 20:45,71.1,180.5,164.5,34.4,198.9,4.12
04-01-2020 20:45,04-01-2020 21:00,75.1,193.4,175.9,34.2,210.1,3.86
04-01-2020 21:00,04-01-2020 21:15,75.1,193.4,195.5,34.1,229.5,4.12
04-01-2020 21:15,04-01-2020 21:30,75.1,193.4,209.9,32.5,242.3,4.24
04-01-2020 21:30,04-01-2020 21:45,92.6,203.5,221.1,31.3,252.4,4.02
04-01-2020 21:45,04-01-2020 22:00,97.3,206,222.6,30.3,252.9,3.94
04-01-2020 22:00,04-01-2020 22:15,97.3,206,219.8,29.5,249.3,3.88
04-01-2020 22:15,04-01-2020 22:30,97.3,206,216.8,28.3,245.1,3.72
04-01-2020 22:30,04-01-2020 22:45,89.5,176.7,212.7,28,240.8,3.91
04-01-2020 22:45,04-01-2020 23:00,87.6,169.3,207.7,27.9,235.7,3.75
04-01-2020 23:00,04-01-2020 23:15,87.6,169.3,201.8,27.3,229.2,3.75
04-01-2020 23:15,04-01-2020 23:30,87.6,169.3,196.6,27.5,224.1,3.82
04-01-2020 23:30,04-01-2020 23:45,78,147.3,191.7,26.4,218.1,4.05
04-01-2020 23:45,05-01-2020 00:00,None,None,None,None,None,None
05-01-2020 00:00,05-01-2020 00:15,75.4,141.4,178.2,30.1,208.2,4.43
05-01-2020 00:15,05-01-2020 00:30,75.4,141.4,171.6,31.8,203.5,4.13
05-01-2020 00:30,05-01-2020 00:45,85.5,164.9,167.3,32.3,199.6,4.19
05-01-2020 00:45,05-01-2020 01:00,88.3,170.8,164.1,33.1,197.2,4.04
05-01-2020 01:00,05-01-2020 01:15,88.3,170.8,161.2,32.7,193.9,3.86
05-01-2020 01:15,05-01-2020 01:30,88.3,170.8,156.9,32.4,189.3,3.89
05-01-2020 01:30,05-01-2020 01:45,93.1,156.9,154.8,32.4,187.1,3.76
05-01-2020 01:45,05-01-2020 02:00,94.5,153.5,155,32.2,187.2,3.51
05-01-2020 02:00,05-01-2020 02:15,94.5,153.5,155,30.7,185.7,3.74
05-01-2020 02:15,05-01-2020 02:30,94.5,153.5,155.3,27.1,182.4,3.7
05-01-2020 02:30,05-01-2020 02:45,93.3,151.6,153.3,27.7,181,3.77
05-01-2020 02:45,05-01-2020 03:00,93,151.2,152.8,28.2,180.9,3.52
05-01-2020 03:00,05-01-2020 03:15,93,151.2,153.7,28.1,181.8,4.13
05-01-2020 03:15,05-01-2020 03:30,93,151.2,154,27.7,181.7,4.14
05-01-2020 03:30,05-01-2020 03:45,98.3,153.2,151.8,28.8,180.6,4.04
05-01-2020 03:45,05-01-2020 04:00,99.7,153.7,145.4,28.8,174.2,3.33
05-01-2020 04:00,05-01-2020 04:15,99.7,153.7,140.7,28.7,169.4,3.37
05-01-2020 04:15,05-01-2020 04:30,99.7,153.7,132,29.5,161.4,4.11
05-01-2020 04:30,05-01-2020 04:45,97.5,152,124,29.6,153.6,3.98
05-01-2020 04:45,05-01-2020 05:00,96.9,151.5,116.4,29.6,145.9,4.21
05-01-2020 05:00,05-01-2020 05:15,96.9,151.5,109.5,31.4,140.9,3.89
05-01-2020 05:15,05-01-2020 05:30,96.9,151.5,103.9,32.5,136.4,3.88
05-01-2020 05:30,05-01-2020 05:45,93.5,138.4,97.3,31.6,128.9,3.66
05-01-2020 05:45,05-01-2020 06:00,92.6,134.9,89.2,33.3,122.5,3.79
05-01-2020 06:00,05-01-2020 06:15,92.6,134.9,80.8,31.9,112.7,5.08
05-01-2020 06:15,05-01-2020 06:30,92.6,134.9,74.8,32.7,107.5,4.28
05-01-2020 06:30,05-01-2020 06:45,81.7,104.9,70.6,31.5,102.1,3.81
05-01-2020 06:45,05-01-2020 07:00,78.8,97.4,66.8,29.8,96.6,3.66
05-01-2020 07:00,05-01-2020 07:15,78.8,97.4,63.8,29.6,93.4,3.68
05-01-2020 07:15,05-01-2020 07:30,78.8,97.4,60.9,29.1,90,3.27
05-01-2020 07:30,05-01-2020 07:45,70.6,107.3,57.6,29.1,86.7,3.29
05-01-2020 07:45,05-01-2020 08:00,68.4,109.9,55.1,28.6,83.7,4.78
05-01-2020 08:00,05-01-2020 08:15,68.4,109.9,53.2,28.2,81.4,4.62
05-01-2020 08:15,05-01-2020 08:30,68.4,109.9,51,28,79,4
05-01-2020 08:30,05-01-2020 08:45,73.3,106.3,49,28.2,77.2,4.04
05-01-2020 08:45,05-01-2020 09:00,74.6,105.4,47.4,28.2,75.6,4.48
05-01-2020 09:00,05-01-2020 09:15,74.6,105.4,44.6,30.9,75.5,4.06
05-01-2020 09:15,05-01-2020 09:30,74.6,105.4,41.3,33.2,74.5,4.05
05-01-2020 09:30,05-01-2020 09:45,74.1,116.1,37.7,34.2,72,4.73
05-01-2020 09:45,05-01-2020 10:00,73.9,119,34.5,36.2,70.7,4.61
05-01-2020 10:00,05-01-2020 10:15,73.9,119,31.6,37.4,69,4.43
05-01-2020 10:15,05-01-2020 10:30,73.9,119,28.3,37.5,65.8,4.57
05-01-2020 10:30,05-01-2020 10:45,67.7,113.9,25.4,36.8,62.2,4.67
05-01-2020 10:45,05-01-2020 11:00,66,112.6,22.5,36.7,59.2,4.88
05-01-2020 11:00,05-01-2020 11:15,66,112.6,20.1,35.7,55.8,5.34
05-01-2020 11:15,05-01-2020 11:30,66,112.6,18.6,34.3,52.9,4.88
05-01-2020 11:30,05-01-2020 11:45,64.9,105.6,17.6,33.8,51.4,4.86
05-01-2020 11:45,05-01-2020 12:00,64.6,103.9,17.5,32,49.5,4.63
05-01-2020 12:00,05-01-2020 12:15,64.6,103.9,16.7,31.5,48.2,5.9
05-01-2020 12:15,05-01-2020 12:30,64.6,103.9,15.8,30.9,46.7,5.6
05-01-2020 12:30,05-01-2020 12:45,63.5,112,14.8,30.6,45.4,5.98
05-01-2020 12:45,05-01-2020 13:00,63.3,114,14,30.7,44.7,5.84
05-01-2020 13:00,05-01-2020 13:15,63.3,114,13.2,31,44.2,5.37
05-01-2020 13:15,05-01-2020 13:30,63.3,114,12.1,31,43.1,5.85
05-01-2020 13:30,05-01-2020 13:45,60.8,93.5,10.9,32.1,43,5.94
05-01-2020 13:45,05-01-2020 14:00,60.1,88.4,9.5,33.1,42.7,6.2
05-01-2020 14:00,05-01-2020 14:15,60.1,88.4,8.2,33.4,41.7,6.1
05-01-2020 14:15,05-01-2020 14:30,60.1,88.4,7.3,32,39.3,6.12
05-01-2020 14:30,05-01-2020 14:45,59.9,92,6.8,33.4,40.2,6.25
05-01-2020 14:45,05-01-2020 15:00,59.9,92.9,6.2,32.7,38.9,6.77
05-01-2020 15:00,05-01-2020 15:15,59.9,92.9,5.6,32.1,37.8,6.8
05-01-2020 15:15,05-01-2020 15:30,59.9,92.9,5.3,31.7,37,6.55
05-01-2020 15:30,05-01-2020 15:45,58.5,88,5.2,31.4,36.6,6.56
05-01-2020 15:45,05-01-2020 16:00,58.2,86.8,5.4,30.5,36,5.4
05-01-2020 16:00,05-01-2020 16:15,58.2,86.8,5.8,30.4,36.2,5.16
05-01-2020 16:15,05-01-2020 16:30,58.2,86.8,6,29.8,35.8,5.69
05-01-2020 16:30,05-01-2020 16:45,62.2,96.6,6.1,29,35.1,5.64
05-01-2020 16:45,05-01-2020 17:00,63.3,99,6.2,28.7,34.9,5
05-01-2020 17:00,05-01-2020 17:15,63.3,99,6.5,28.3,34.8,4.53
05-01-2020 17:15,05-01-2020 17:30,63.3,99,6.9,28.3,35.2,4.06
05-01-2020 17:30,05-01-2020 17:45,61.3,97.5,7.4,28.3,35.7,3.84
05-01-2020 17:45,05-01-2020 18:00,60.8,97.1,8.1,28.3,36.4,3.74
05-01-2020 18:00,05-01-2020 18:15,60.8,97.1,11.5,29,40.5,4.11
05-01-2020 18:15,05-01-2020 18:30,60.8,97.1,19.8,32.4,52.1,3.93
05-01-2020 18:30,05-01-2020 18:45,71.9,101.9,27.6,34.6,62.2,4.14
05-01-2020 18:45,05-01-2020 19:00,74.9,103.1,52.8,37.1,89.8,4.03
05-01-2020 19:00,05-01-2020 19:15,74.9,103.1,90,39.7,129.7,4.08
05-01-2020 19:15,05-01-2020 19:30,74.9,103.1,128.9,40.9,169.8,4.13
05-01-2020 19:30,05-01-2020 19:45,95.3,145.3,170.5,41.6,212.1,5.36
05-01-2020 19:45,05-01-2020 20:00,100.8,155.9,212.3,43,255.3,4.48
05-01-2020 20:00,05-01-2020 20:15,100.8,155.9,259.5,43.9,303.4,4.26
05-01-2020 20:15,05-01-2020 20:30,100.8,155.9,291,42,333,4.3
05-01-2020 20:30,05-01-2020 20:45,127.6,190.5,302.4,39.5,342,4.21
05-01-2020 20:45,05-01-2020 21:00,134.3,199.2,306.8,37.7,344.5,3.93
05-01-2020 21:00,05-01-2020 21:15,134.3,199.2,318,36.6,354.6,3.82
05-01-2020 21:15,05-01-2020 21:30,134.3,199.2,329.8,36.1,365.9,4.02
05-01-2020 21:30,05-01-2020 21:45,134.5,220.6,372.4,39.4,411.8,4.09
05-01-2020 21:45,05-01-2020 22:00,134.5,226,367.5,36.4,403.9,3.8
05-01-2020 22:00,05-01-2020 22:15,134.5,226,374,34.9,409,3.76
05-01-2020 22:15,05-01-2020 22:30,134.5,226,383.8,34.9,418.7,3.72
05-01-2020 22:30,05-01-2020 22:45,137.9,240.5,393.1,33.7,426.8,3.97
05-01-2020 22:45,05-01-2020 23:00,138.8,244.1,397.4,36.3,433.7,3.85
05-01-2020 23:00,05-01-2020 23:15,138.8,244.1,396.1,38.6,434.7,4.03
05-01-2020 23:15,05-01-2020 23:30,138.8,244.1,393.2,39.2,432.4,3.91
05-01-2020 23:30,05-01-2020 23:45,147.6,237.1,386.9,38.3,425.2,4.43
05-01-2020 23:45,06-01-2020 00:00,None,None,None,None,None,None
06-01-2020 00:00,06-01-2020 00:15,149.9,235.4,369.4,37.9,407.3,3.9
06-01-2020 00:15,06-01-2020 00:30,149.9,235.4,358.8,37.3,396.1,4.18
06-01-2020 00:30,06-01-2020 00:45,156.9,238.9,345.3,36.9,382.3,4
06-01-2020 00:45,06-01-2020 01:00,158.6,239.8,333.4,36.1,369.4,4.05
06-01-2020 01:00,06-01-2020 01:15,158.6,239.8,327.1,35,362,4.33
06-01-2020 01:15,06-01-2020 01:30,158.6,239.8,321.2,33.1,354.3,4.3
06-01-2020 01:30,06-01-2020 01:45,154.6,235.3,315.8,32.2,348,4.04
06-01-2020 01:45,06-01-2020 02:00,153.5,234.2,309,31.3,340.3,3.77
06-01-2020 02:00,06-01-2020 02:15,153.5,234.2,302.2,29.3,331.7,3.79
06-01-2020 02:15,06-01-2020 02:30,153.5,234.2,293.1,27,320.2,3.91
06-01-2020 02:30,06-01-2020 02:45,145.8,225.5,286.2,29.6,315.8,3.82
06-01-2020 02:45,06-01-2020 03:00,143.7,223.3,279,29.4,308.5,3.79
06-01-2020 03:00,06-01-2020 03:15,143.7,223.3,271.2,29.1,300.4,3.81
06-01-2020 03:15,06-01-2020 03:30,143.7,223.3,261.9,29.9,291.8,3.9
06-01-2020 03:30,06-01-2020 03:45,135.4,212.5,251,30.6,281.5,4.05
06-01-2020 03:45,06-01-2020 04:00,133.2,209.8,240.3,31.6,271.9,4.14
06-01-2020 04:00,06-01-2020 04:15,133.2,209.8,229.8,31.3,261.1,3.96
06-01-2020 04:15,06-01-2020 04:30,133.2,209.8,220.7,30.4,251.1,4.25
06-01-2020 04:30,06-01-2020 04:45,124.9,219.2,212.1,31.3,243.4,4.18
06-01-2020 04:45,06-01-2020 05:00,122.7,221.5,203.3,31.3,234.6,4.1
06-01-2020 05:00,06-01-2020 05:15,122.7,221.5,194.3,30.8,225.1,4.33
06-01-2020 05:15,06-01-2020 05:30,122.7,221.5,185.6,32.1,217.7,4.31
06-01-2020 05:30,06-01-2020 05:45,120.5,188.5,179.2,32,211.2,4.25
06-01-2020 05:45,06-01-2020 06:00,119.9,179.6,175.6,30.8,206.4,3.93
06-01-2020 06:00,06-01-2020 06:15,119.9,179.6,176.1,30.1,206.2,3.54
06-01-2020 06:15,06-01-2020 06:30,119.9,179.6,176.4,28.8,205.3,3.94
06-01-2020 06:30,06-01-2020 06:45,113.9,167.1,174.5,27.9,202.4,3.9
06-01-2020 06:45,06-01-2020 07:00,112.3,163.9,172.1,28,200.1,4.11
06-01-2020 07:00,06-01-2020 07:15,112.3,163.9,169.7,27.7,197.4,4.02
06-01-2020 07:15,06-01-2020 07:30,112.3,163.9,168,27.1,195.1,4.36
06-01-2020 07:30,06-01-2020 07:45,99.5,149.1,163.6,28,191.6,4.19
06-01-2020 07:45,06-01-2020 08:00,96.1,145.4,158.1,27.8,185.9,4.31
06-01-2020 08:00,06-01-2020 08:15,96.1,145.4,149.8,27.7,177.5,4.19
06-01-2020 08:15,06-01-2020 08:30,96.1,145.4,136.7,30,166.6,4.38
06-01-2020 08:30,06-01-2020 08:45,86.7,139.9,122.4,35.1,157.5,4.07
06-01-2020 08:45,06-01-2020 09:00,84.2,138.4,110.4,38.2,148.6,4.1
06-01-2020 09:00,06-01-2020 09:15,84.2,138.4,98.2,41.5,139.7,4.58
06-01-2020 09:15,06-01-2020 09:30,84.2,138.4,89.1,42.7,131.8,4.8
06-01-2020 09:30,06-01-2020 09:45,75.7,129.1,79.5,44.3,123.8,4.72
06-01-2020 09:45,06-01-2020 10:00,73.4,126.7,69.6,45.4,115,4.55
06-01-2020 10:00,06-01-2020 10:15,73.4,126.7,60.9,47.1,107.9,4.71
06-01-2020 10:15,06-01-2020 10:30,73.4,126.7,54,45.7,99.7,4.9
06-01-2020 10:30,06-01-2020 10:45,58.3,109.1,48.3,44.8,93.1,4.95
06-01-2020 10:45,06-01-2020 11:00,54.3,104.7,43.2,44.3,87.5,5.18
06-01-2020 11:00,06-01-2020 11:15,54.3,104.7,38.2,44.5,82.7,5.14
06-01-2020 11:15,06-01-2020 11:30,54.3,104.7,34,44.5,78.5,5.06
06-01-2020 11:30,06-01-2020 11:45,53.2,98.6,30.1,44.9,74.9,5.31
06-01-2020 11:45,06-01-2020 12:00,52.9,97.1,26.6,43.4,70.1,4.88
06-01-2020 12:00,06-01-2020 12:15,52.9,97.1,23.8,43.3,67,5.35
06-01-2020 12:15,06-01-2020 12:30,52.9,97.1,20.5,42.9,63.3,5.86
06-01-2020 12:30,06-01-2020 12:45,50.9,104.2,17.5,43.5,61,5.46
06-01-2020 12:45,06-01-2020 13:00,50.3,106.2,14,44.3,58.3,6.38
06-01-2020 13:00,06-01-2020 13:15,50.3,106.2,10.4,44.4,54.7,6.68
06-01-2020 13:15,06-01-2020 13:30,50.3,106.2,7.7,44.3,52,7.1
06-01-2020 13:30,06-01-2020 13:45,48.6,100.7,5.7,43.6,49.3,8.66
06-01-2020 13:45,06-01-2020 14:00,48.1,99.3,4.8,42.7,47.4,8.54
06-01-2020 14:00,06-01-2020 14:15,48.1,99.3,4.1,41,45.2,9.9
06-01-2020 14:15,06-01-2020 14:30,48.1,99.3,4.8,38.6,43.4,9.83
06-01-2020 14:30,06-01-2020 14:45,43.6,96.1,4.7,39.3,44,10.56
06-01-2020 14:45,06-01-2020 15:00,42.4,95.2,4.7,38.6,43.4,10.8
06-01-2020 15:00,06-01-2020 15:15,42.4,95.2,4.9,37.1,42,10.47
06-01-2020 15:15,06-01-2020 15:30,42.4,95.2,5,37.2,42.3,10.49
06-01-2020 15:30,06-01-2020 15:45,40.6,92.2,5.1,36.6,41.7,10.96
06-01-2020 15:45,06-01-2020 16:00,39.6,91.4,5.3,35.8,41.2,8.15
06-01-2020 16:00,06-01-2020 16:15,None,None,5.3,34.6,39.9,None
06-01-2020 16:15,06-01-2020 16:30,None,None,4.8,39,43.7,None
06-01-2020 16:30,06-01-2020 16:45,None,None,4.1,51.7,55.7,None
06-01-2020 16:45,06-01-2020 17:00,None,None,None,None,None,15.58
06-01-2020 17:00,06-01-2020 17:15,None,None,None,None,None,9.11
06-01-2020 17:15,06-01-2020 17:30,None,None,None,None,None,6.76
06-01-2020 17:30,06-01-2020 17:45,None,None,None,None,None,6.59
06-01-2020 17:45,06-01-2020 18:00,None,None,None,None,None,8.56
06-01-2020 18:00,06-01-2020 18:15,None,None,11.6,47.3,58.9,8.54
06-01-2020 18:15,06-01-2020 18:30,None,None,28.9,100.7,129.6,5.94
06-01-2020 18:30,06-01-2020 18:45,55.9,200.8,60.8,116.1,176.9,5.39
06-01-2020 18:45,06-01-2020 19:00,55.9,200.8,70.4,108.6,179,5.12
06-01-2020 19:00,06-01-2020 19:15,55.9,200.8,70.6,98.5,169.1,4.71
06-01-2020 19:15,06-01-2020 19:30,71,197.7,72.2,91.8,164,5.06
06-01-2020 19:30,06-01-2020 19:45,81.1,195.7,72.5,81.7,154.2,4.7
06-01-2020 19:45,06-01-2020 20:00,81.1,195.7,74.2,72.1,146.3,4.88
06-01-2020 20:00,06-01-2020 20:15,81.1,195.7,76,65.4,141.4,4.73
06-01-2020 20:15,06-01-2020 20:30,87.9,193.4,77.7,60,137.7,4.54
06-01-2020 20:30,06-01-2020 20:45,92.4,191.9,78.9,54.8,133.6,4.73
06-01-2020 20:45,06-01-2020 21:00,92.4,191.9,79.1,50.8,130,4.91
06-01-2020 21:00,06-01-2020 21:15,92.4,191.9,79.2,47.8,127,4.58
06-01-2020 21:15,06-01-2020 21:30,92.2,191,79.1,46.2,125.4,4.05
06-01-2020 21:30,06-01-2020 21:45,92.1,190.3,79.4,44.8,124.2,4.54
06-01-2020 21:45,06-01-2020 22:00,92.1,190.3,80.2,43.7,123.9,4.52
06-01-2020 22:00,06-01-2020 22:15,92.1,190.3,90.7,46.7,137.4,4.13
06-01-2020 22:15,06-01-2020 22:30,103.2,212.7,109.1,50.3,159.4,4.11
06-01-2020 22:30,06-01-2020 22:45,110.6,226.9,122.7,52.3,175,4.97
06-01-2020 22:45,06-01-2020 23:00,110.6,226.9,126.9,54.8,181.7,4.83
06-01-2020 23:00,06-01-2020 23:15,110.6,226.9,128.7,56.7,185.4,4.5
06-01-2020 23:15,06-01-2020 23:30,110.3,219.1,125.8,56.6,182.5,4.47
06-01-2020 23:30,06-01-2020 23:45,110.2,213.9,117.2,56.7,174,4.29
06-01-2020 23:45,07-01-2020 00:00,None,None,None,None,None,None
07-01-2020 00:00,07-01-2020 00:15,110.2,213.9,94.1,54.2,148.3,4.47
07-01-2020 00:15,07-01-2020 00:30,96.6,192.8,86.2,50.6,136.8,4.46
07-01-2020 00:30,07-01-2020 00:45,87.6,178.7,81.1,47.8,128.9,4.02
07-01-2020 00:45,07-01-2020 01:00,87.6,178.7,75.6,45.7,121.3,4.27
07-01-2020 01:00,07-01-2020 01:15,87.6,178.7,70.9,43.9,114.9,4.28
07-01-2020 01:15,07-01-2020 01:30,82.5,166.1,65.1,43.1,108.3,4.14
07-01-2020 01:30,07-01-2020 01:45,79.1,157.6,61.1,40.5,101.6,4.45
07-01-2020 01:45,07-01-2020 02:00,79.1,157.6,56.9,39.1,95.9,4.52
07-01-2020 02:00,07-01-2020 02:15,79.1,157.6,52.8,37.8,90.7,4.26
07-01-2020 02:15,07-01-2020 02:30,76,152.9,49,36.7,85.6,4.34
07-01-2020 02:30,07-01-2020 02:45,73.9,149.7,44.5,35.6,80.2,4.6
07-01-2020 02:45,07-01-2020 03:00,73.9,149.7,39.7,37.9,77.5,4.59
07-01-2020 03:00,07-01-2020 03:15,73.9,149.7,33.8,38.4,72.1,4.9
07-01-2020 03:15,07-01-2020 03:30,70.6,137.7,27.8,40.2,68,4.93
07-01-2020 03:30,07-01-2020 03:45,68.4,129.7,23.3,39.9,63.2,4.89
07-01-2020 03:45,07-01-2020 04:00,68.4,129.7,19.2,40.5,59.7,4.69
07-01-2020 04:00,07-01-2020 04:15,68.4,129.7,15.4,40.7,56.1,5.12
07-01-2020 04:15,07-01-2020 04:30,68.7,128,12.8,39.7,52.5,5.05
07-01-2020 04:30,07-01-2020 04:45,68.8,126.9,10.6,39.5,50.1,4.84
07-01-2020 04:45,07-01-2020 05:00,68.8,126.9,9.2,37.3,46.5,4.72
07-01-2020 05:00,07-01-2020 05:15,68.8,126.9,8.9,35.9,44.7,4.78
07-01-2020 05:15,07-01-2020 05:30,74,127.8,8.7,34.8,43.5,4.57
07-01-2020 05:30,07-01-2020 05:45,77.5,128.3,8.5,34.7,43.1,4.53
07-01-2020 05:45,07-01-2020 06:00,77.5,128.3,8.3,33.4,41.7,4.58
07-01-2020 06:00,07-01-2020 06:15,77.5,128.3,8.4,32,40.4,4.31
07-01-2020 06:15,07-01-2020 06:30,81.3,136.5,8.5,32.1,40.6,4.33
07-01-2020 06:30,07-01-2020 06:45,83.8,141.9,8.9,32.5,41.4,3.97
07-01-2020 06:45,07-01-2020 07:00,83.8,141.9,9.5,32.6,42.1,4.21
07-01-2020 07:00,07-01-2020 07:15,83.8,141.9,10.1,32.4,42.5,4.29
07-01-2020 07:15,07-01-2020 07:30,84.6,143.9,10.9,34.9,45.8,3.99
07-01-2020 07:30,07-01-2020 07:45,85.1,145.2,11.8,37.7,49.5,4.3
07-01-2020 07:45,07-01-2020 08:00,85.1,145.2,12.3,39.3,51.5,4.58
07-01-2020 08:00,07-01-2020 08:15,85.1,145.2,13,40.6,53.6,4.45
07-01-2020 08:15,07-01-2020 08:30,84.4,160.4,15.2,43.5,58.7,4.34
07-01-2020 08:30,07-01-2020 08:45,83.9,170.5,17.2,45.6,62.9,4.47
07-01-2020 08:45,07-01-2020 09:00,83.9,170.5,17.5,47.2,64.7,4.6
07-01-2020 09:00,07-01-2020 09:15,83.9,170.5,16.4,48,64.4,5.11
07-01-2020 09:15,07-01-2020 09:30,86.1,168.9,14.7,48.1,62.8,5.48
07-01-2020 09:30,07-01-2020 09:45,87.5,167.8,13.3,46,59.4,6.08
07-01-2020 09:45,07-01-2020 10:00,87.5,167.8,12.5,44.9,57.4,6.21
07-01-2020 10:00,07-01-2020 10:15,87.5,167.8,11.4,43.4,54.8,6.95
07-01-2020 10:15,07-01-2020 10:30,84.9,170.7,10.3,42.9,53.3,7.5
07-01-2020 10:30,07-01-2020 10:45,83.2,172.6,9.4,41.5,50.9,7.63
07-01-2020 10:45,07-01-2020 11:00,83.2,172.6,8.6,40.4,49.1,7.53
07-01-2020 11:00,07-01-2020 11:15,83.2,172.6,7.9,39.5,47.4,8.41
07-01-2020 11:15,07-01-2020 11:30,79.7,167.2,7.1,38.9,46,8.61
